Owned Area - Building Inventory 2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
District,Fin-Sub,Chrgbl Fin No,PO Name,Unit Name,Property Address,County,City,ST,ZIP Code,Property Status,Ownership,FDB ID (All),AMS Locale Key (All),FDB Facility Type (All),FDB Facility Subtype (All),Building Ownership Description,Land Desc,Space Certified Indicator,Bldg Occu Date,Int Sq Ft
Gulf Atlantic,113225-G04,113225,GAINESVILLE,VMF,4600 SW 34TH ST,ALACHUA,GAINESVILLE,FL,32608-9721,Active,Owned,1433405,3282,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,5/1/1991,"7,336"
Gulf Atlantic,113450-G01,113450,GRAHAM,MO MODULAR (BUILDING),9847 SW 104TH AVE,BRADFORD,GRAHAM,FL,32042-9998,Active,Owned,1365271,Y21961,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,7/1/1998,992
Gulf Atlantic,113660-G01,113660,GULF BREEZE,MAIN OFFICE,100 NORTHCLIFFE DR,SANTA ROSA,GULF BREEZE,FL,32561-9998,Active,Owned,1365845,Y21984,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,2/1/1978,"7,647"
Gulf Atlantic,113675-G01,113675,GULF HAMMOCK,MAIN OFFICE,5350 SE HIGHWAY 19,LEVY,GULF HAMMOCK,FL,32639-2100,Active,Owned,1365847,Y21988,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,4/1/1969,768
Suncoast,113705-G01,113705,HAINES CITY,MAIN OFFICE,1051 STATE ROAD 544 E,POLK,HAINES CITY,FL,33844-9998,Active,Owned,1365952,Y21999,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1988,"19,498"
South Florida,113720-G01,113720,HALLANDALE,MAIN OFFICE,500 S FEDERAL HWY,BROWARD,HALLANDALE BEACH,FL,33009-9998,Active,Owned,1365983,Y22003,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1989,"21,116"
Gulf Atlantic,113810-G02,113810,HERNANDO,TRAILER,3795 E PARSON POINT RD,CITRUS,HERNANDO,FL,34442-9998,Active,Owned,,,,,"USPS Building, Not Prev. Leased",Land Data on separate record,No,,"1,440"
South Florida,113825-G11,113826,HIALEAH,BRIGHT ,3200 E 2ND AVE,DADE,HIALEAH,FL,33013-9998,Active,Owned,1355851,Y21505,Post Office,Station,Unknown,Unknown,Yes,9/1/2000,"12,575"
South Florida,113825-G12,113832,HIALEAH,MAIN OFFICE,325 E 1ST AVE,DADE,HIALEAH,FL,33010-4898,Active,Owned,1366856,Y22026,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,8/1/1963,"22,850"
South Florida,113825-G02,113829,HIALEAH,MIAMI GARDENS,6193 NW 183RD ST,DADE,HIALEAH,FL,33015-9998,Active,Owned,1438748,Y22393,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1988,"18,460"
South Florida,113945-G01,113945,HOBE SOUND,MAIN OFFICE,9995 SE FEDERAL HWY,MARTIN,HOBE SOUND,FL,33455-9998,Active,Owned,1367124,Y22050,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1988,"14,434"
South Florida,113990-G10,113992,HOLLYWOOD,CHAPEL LAKES BRANCH,21001 PINES BLVD,BROWARD,PEMBROKE PINES,FL,33029-9998,Active,Owned,1439353,Y28227,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1999,"23,405"
South Florida,113990-G14,113990,HOLLYWOOD,MAIN OFFICE,1801 POLK ST,BROWARD,HOLLYWOOD,FL,33022-9998,Active,Owned,1367240,Y22056,Post Office,Main Post Office,Lease Purchase,Lease Purchase,Yes,8/26/2006,"48,960"
South Florida,113990-G07,113995,HOLLYWOOD,MIRAMAR BRANCH,14900 SW 30TH ST,BROWARD,MIRAMAR,FL,33027-9997,Active,Owned,1438755,Y22421,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/1999,"25,490"
South Florida,113990-G01,113996,HOLLYWOOD,PEMBROKE PINES BR,2350 N UNIVERSITY DR,BROWARD,PEMBROKE PINES,FL,33024-9998,Active,Owned,1438796,Y22677,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1975,"12,688"
South Florida,114050-G06,114051,HOMESTEAD,FLORIDA CITY,1000 W PALM DR,BREVARD,HOMESTEAD,FL,33034-9998,Active,Owned,1438681,Y21863,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/2000,"14,800"
South Florida,114050-G02,114052,HOMESTEAD,PRINCETON BRANCH,13500 SW 250TH ST,DADE,HOMESTEAD,FL,33032-9998,Active,Owned,1438809,Y22757,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,7/1/1979,"5,620"
Gulf Atlantic,114080-G01,114080,HOMOSASSA SPRINGS,MAIN OFFICE,4610 S SUNCOAST BLVD,CITRUS,HOMOSASSA,FL,34446-1700,Active,Owned,1367319,Y22069,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1986,"12,090"
Gulf Atlantic,114305-G01,114305,INVERNESS,MAIN OFFICE,1400 HIGHWAY 41 N,CITRUS,INVERNESS,FL,34450-9998,Active,Owned,1367987,Y22109,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,6/1/1978,"13,255"
Gulf Atlantic,114350-G01,114350,ISLAND GROVE,MO MODULAR (BUILDING),21905 SE US HIGHWAY 301,ALACHUA,ISLAND GROVE,FL,32654-9998,Active,Owned,1368095,Y22117,Post Office,Remotely Managed Post Office (RMPO),USPS Personal Property,Land Data on separate record,No,7/1/1998,995
Gulf Atlantic,114390-G31,114390,JACKSONVILLE,AIRPORT STATION,14350 PECAN PARK RD,DUVAL,JACKSONVILLE,FL,32229-9998,Active,Owned,1475916,17830,Post Office,Carrier Annex (ANX),"USPS Building, Const. by USPS",Land Data on separate record,Yes,2/1/1993,"45,946"
Gulf Atlantic,114380-G13,114400,JACKSONVILLE,ARLINGTON STATION,7707 MERRILL RD,DUVAL,JACKSONVILLE,FL,32277-9998,Active,Owned,1353362,Y21378,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1980,"17,743"
Gulf Atlantic,114401-G01,114401,JACKSONVILLE,ATLANTIC BEACH BR,1001 MAYPORT RD,DUVAL,ATLANTIC BEACH,FL,32233-9998,Active,Owned,1438610,Y21385,Post Office,Branch,Unknown,Unknown,Yes,9/1/1992,"26,600"
Gulf Atlantic,114380-G23,114403,JACKSONVILLE,BAYMEADOWS CARR ANNEX,11250 PHILIPS INDUSTRIAL BLVD E,DUVAL,JACKSONVILLE,FL,32256-9998,Active,Owned,1354265,Y21428,Post Office,Carrier Annex (ANX),Unknown,Unknown,Yes,5/1/1992,"25,520"
Gulf Atlantic,114380-G12,114406,JACKSONVILLE,BME,3650 SOUTHSIDE BLVD,DUVAL,JACKSONVILLE,FL,32216-4657,Active,Owned,1433370,3203,Mail Processing,Mail Processing Annex (ANX),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1980,"14,196"
Gulf Atlantic,114410-G01,114410,JACKSONVILLE,LAKE SHORE STATION,5501 WESCONNETT BLVD,DUVAL,JACKSONVILLE,FL,32244-9908,Active,Owned,1369639,Y22219,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/1975,"17,335"
Gulf Atlantic,114380-G19,114411,JACKSONVILLE,MANDARIN STATION,4411 SUNBEAM RD,DUVAL,JACKSONVILLE,FL,32257-9998,Active,Owned,1371629,Y22327,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,3/1/1987,"26,724"
Gulf Atlantic,114413-G01,114413,JACKSONVILLE,MONUMENT STATION,10990 FORT CAROLINE RD,DUVAL,JACKSONVILLE,FL,32225-9998,Active,Owned,1373697,Y26939,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1995,"25,100"
Gulf Atlantic,114414-G01,114414,JACKSONVILLE,MURRAY HILL STATION,5455 VERNA BLVD,DUVAL,JACKSONVILLE,FL,32205-9998,Active,Owned,1374276,Y22442,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1978,"22,317"
Gulf Atlantic,114418-G01,114418,JACKSONVILLE,N JACKSONVILLE STA,150 BUSCH DR,DUVAL,JACKSONVILLE,FL,32218-9998,Active,Owned,1375350,Y22529,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1988,"14,494"
Gulf Atlantic,114381-G01,114381,JACKSONVILLE,NDC,7415 COMMONWEALTH AVE,DUVAL,JACKSONVILLE,FL,32099-0002,Active,Owned,1368208,Y22125,Network Facilities,Network Distribution Center (NDC/ASF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,7/1/1975,"700,682"
Gulf Atlantic,114381-G01,114381,JACKSONVILLE,NDC,7415 COMMONWEALTH AVE,DUVAL,JACKSONVILLE,FL,32099-0002,Active,Owned,1449716,11978,Administrative Office,Office of the Inspector General Office (OIG),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,7/1/1975,"700,682"
Gulf Atlantic,114382-G03,114407,JACKSONVILLE,P&DC,1100 KINGS RD,DUVAL,JACKSONVILLE,FL,32203-9996,Active,Owned,1438685,Y21926,Post Office,Finance Station,Unknown,Unknown,Yes,10/1/1975,"294,982"
Gulf Atlantic,114382-G03,114407,JACKSONVILLE,P&DC,1100 KINGS RD,DUVAL,JACKSONVILLE,FL,32203-9996,Active,Owned,1438711,Y22126,Post Office,Main Post Office,Unknown,Unknown,Yes,10/1/1975,"294,982"
Gulf Atlantic,114382-G03,114407,JACKSONVILLE,P&DC,1100 KINGS RD,DUVAL,JACKSONVILLE,FL,32203-9996,Active,Owned,1441365,Y22124,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),Unknown,Unknown,Yes,10/1/1975,"294,982"
Gulf Atlantic,114382-G03,114407,JACKSONVILLE,P&DC,1100 KINGS RD,DUVAL,JACKSONVILLE,FL,32203-9996,Active,Owned,1460918,16064,Administrative Office,District Administrative Office (DM),Unknown,Unknown,Yes,10/1/1975,"294,982"
Gulf Atlantic,114382-G03,114407,JACKSONVILLE,P&DC,1100 KINGS RD,DUVAL,JACKSONVILLE,FL,32203-9996,Active,Owned,1460919,16065,Administrative Office,Consumer Affairs Office,Unknown,Unknown,Yes,10/1/1975,"294,982"
Gulf Atlantic,114420-G01,114420,JACKSONVILLE,POTTSBURG STATION,10700 BEACH BLVD,DUVAL,JACKSONVILLE,FL,32246-9998,Active,Owned,1378252,Y22756,Post Office,Station,Unknown,Unknown,Yes,2/1/2001,"27,160"
Gulf Atlantic,114380-G15,114421,JACKSONVILLE,SO JACKSONVILLE STA,3000 SPRING PARK RD,DUVAL,JACKSONVILLE,FL,32207-9998,Active,Owned,1382187,Y22918,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,12/1/1986,"15,075"
Gulf Atlantic,114381-G02,114381,JACKSONVILLE,STORAGE BUILDING,7415 COMMONWEALTH AVE,DUVAL,JACKSONVILLE,FL,32099-0002,Active,Owned,,,,,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,7/1/1975,0
Gulf Atlantic,114380-G16,114380,JACKSONVILLE,VMF,1100 KINGS RD,DUVAL,JACKSONVILLE,FL,32203-9302,Active,Owned,1439202,Y27442,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1976,"17,180"
Gulf Atlantic,114424-G01,114424,JACKSONVILLE,WESTLAND STATION,7055 BLANDING BLVD,DUVAL,JACKSONVILLE,FL,32244-4408,Active,Owned,1387310,Y27471,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1997,"29,050"
Gulf Atlantic,114425-G01,114425,JASPER,MAIN OFFICE,105 MARTIN LUTHER KING DR SE,HAMILTON,JASPER,FL,32052-6689,Active,Owned,1368306,Y22137,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1941,"5,256"
South Florida,114470-G01,114470,JENSEN BEACH,MAIN OFFICE,2301 NE SAVANNAH RD,MARTIN,JENSEN BEACH,FL,34957-9998,Active,Owned,1368392,Y22145,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1988,"19,571"
South Florida,114500-G01,114500,JUPITER,MAIN OFFICE,1095 MILITARY TRL,PALM BEACH,JUPITER,FL,33458-9998,Active,Owned,1368621,Y22154,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/1990,"23,000"
South Florida,114500-G04,114501,JUPITER,TEQUESTA BRANCH,401 OLD DIXIE HWY,PALM BEACH,JUPITER,FL,33469-9998,Active,Owned,1438879,Y23095,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1999,"14,956"
South Florida,114585-G01,114585,KEY LARGO,MAIN OFFICE,100100 OVERSEAS HWY,MONROE,KEY LARGO,FL,33037-9998,Active,Owned,1368971,Y22166,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,3/1/1982,"7,442"
South Florida,114620-G03,114620,KEY WEST,MAIN OFFICE,400 WHITEHEAD ST,MONROE,KEY WEST,FL,33040-9998,Active,Owned,1368972,Y22167,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1985,"20,605"
Suncoast,114665-G08,114665,KISSIMMEE,CARRIER ANNEX,3050 POLYNESIAN ISLE BLVD,OSCEOLA,KISSIMMEE,FL,34746-9998,Active,Owned,1369184,175,Post Office,Carrier Annex (ANX),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,8/1/2004,"16,727"
Suncoast,114665-G04,114665,KISSIMMEE,MAIN OFFICE,2600 MICHIGAN AVE,OSCEOLA,KISSIMMEE,FL,34744-9998,Active,Owned,1369185,Y22175,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1989,"27,968"
Suncoast,114665-G03,114668,KISSIMMEE,OAK STREET STATION,1415 W OAK ST,OSCEOLA,KISSIMMEE,FL,34741-9998,Active,Owned,1375739,Y22561,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1979,"14,571"
Suncoast,114665-G02,114665,KISSIMMEE,POINCIANA RETAIL UNIT,4774 SAN REMO RD,OSCEOLA,KISSIMMEE,FL,34758-9998,Active,Owned,1450074,12202,Post Office,Finance Branch,Unknown,Unknown,Yes,12/15/2008,"6,735"
Suncoast,114725-G01,114725,LA BELLE,TRAILER MAIN OFFICE,35 W WASHINGTON AVE,HENDRY,LA BELLE,FL,33935-9998,Active,Owned,,,,,"USPS Building, Not Prev. Leased",Land Data on separate record,No,,840
Suncoast,114770-G02,114770,LADY LAKE,MAIN OFFICE,850 TEAGUE TRL,LAKE,LADY LAKE,FL,32159-9998,Active,Owned,1369478,Y22184,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1997,"28,650"
Suncoast,114770-G03,114770,LADY LAKE,OFF-Trailer,800 Rinehart Rd,LAKE,Mid Florida,FL,32799-8803,Active,Owned,,,,,"USPS Building, Not Prev. Leased",Land Data on separate record,No,,"1,440"
Gulf Atlantic,114815-G02,114815,LAKE CITY,MAIN OFFICE,250 NW MAIN BLVD,COLUMBIA,LAKE CITY,FL,32055-9998,Active,Owned,1369556,Y22191,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/1975,"27,055"
Suncoast,114935-G01,114935,LAKE MARY,MAIN OFFICE,3415 W LAKE MARY BLVD,SEMINOLE,LAKE MARY,FL,32746-9998,Active,Owned,1369610,Y22207,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1989,"19,080"
Suncoast,114950-G02,114950,LAKE MONROE,MAIN OFFICE,755 MONROE RD,SEMINOLE,LAKE MONROE,FL,32747-8899,Active,Owned,1369615,Y22210,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,4/1/1991,"2,432"
Suncoast,114980-G01,114980,LAKE PLACID,MAIN OFFICE,901 HILLCREST AVE,HIGHLANDS,LAKE PLACID,FL,33852-9998,Active,Owned,1369632,Y22215,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1986,"12,271"
Suncoast,114995-G01,114995,LAKE WALES,MAIN OFFICE,6 W PARK AVE,POLK,LAKE WALES,FL,33853-9998,Active,Owned,1369655,Y22223,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1940,"14,057"
South Florida,115025-G04,115026,LAKE WORTH,GREENACRES BRANCH,4300 S JOG RD,PALM BEACH,GREENACRES,FL,33467-9998,Active,Owned,1439129,Y26910,Post Office,Branch,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,1/1/1997,"26,547"
South Florida,115025-G01,115027,LAKE WORTH,LUCERNE AVE STA,720 LUCERNE AVE,PALM BEACH,LAKE WORTH,FL,33460-9998,Active,Owned,1371121,Y22295,Post Office,Station,"USPS Building, Transferred","USPS Land, Transferred",Yes,10/1/1940,"10,663"
South Florida,115025-G02,115029,LAKE WORTH,MAIN OFFICE,4151 LAKE WORTH RD,PALM BEACH,LAKE WORTH,FL,33461-9998,Active,Owned,1369658,Y22225,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,5/1/1979,"23,614"
Suncoast,114920-G07,114921,LAKELAND,DOWNTOWN STA,210 N MISSOURI AVE,POLK,LAKELAND,FL,33815-9996,Active,Owned,1369668,Y21731,Post Office,Station,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,11/1/1963,"25,371"
Suncoast,114924-G02,114924,LAKELAND,P&DC,2800 LAKELAND HILLS BLVD,POLK,LAKELAND,FL,33805-9997,Active,Owned,1438726,Y22227,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,4/1/1987,"117,940"
Suncoast,114924-G02,114924,LAKELAND,P&DC,2800 LAKELAND HILLS BLVD,POLK,LAKELAND,FL,33805-9997,Active,Owned,1460337,15890,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,4/1/1987,"117,940"
Suncoast,114924-G02,114924,LAKELAND,P&DC,2800 LAKELAND HILLS BLVD,POLK,LAKELAND,FL,33805-9997,Active,Owned,1472081,17354,Post Office,Service Hub Facility (SHF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,4/1/1987,"117,940"
Suncoast,114920-G08,114922,LAKELAND,SOUTHSIDE BRANCH,6000 S FLORIDA AVE,POLK,LAKELAND,FL,33813-9996,Active,Owned,1438845,Y22944,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,2/1/1998,"22,920"
Suncoast,114920-G06,114920,LAKELAND,VMF,2800 LAKELAND HILLS BLVD,POLK,LAKELAND,FL,33805-9761,Active,Owned,1439249,Y27863,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,4/1/1987,0
Suncoast,115055-G02,115055,LAND O LAKES,CARRIER ANNEX,5875 EHREN CUTOFF,PASCO,LAND O LAKES,FL,34639-3423,Active,Owned,1450553,12489,Post Office,Carrier Annex (ANX),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,10/25/2009,"6,361"
Suncoast,115055-G01,115055,LAND O LAKES,MAIN OFFICE,5230 LAND O LAKES BLVD,PASCO,LAND O LAKES,FL,34639-9998,Active,Owned,1369794,Y22233,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,12/1/1999,"9,043"
Suncoast,115085-G01,115085,LARGO,MAIN OFFICE,50 8TH AVE SW,PINELLAS,LARGO,FL,33770-9998,Active,Owned,1369885,Y22237,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,6/1/1982,"34,695"
Suncoast,115085-G02,115086,LARGO,SEMINOLE BRANCH,9355 113TH ST,PINELLAS,SEMINOLE,FL,33772-9998,Active,Owned,1438830,Y22875,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1987,"31,537"
Gulf Atlantic,115145-G03,115145,LECANTO,BEVERLY HILLS BR,3971 N LECANTO HWY,CITRUS,BEVERLY HILLS,FL,34465-9998,Active,Owned,1438623,Y21459,Post Office,Finance Branch,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,5/1/1980,"4,440"
Gulf Atlantic,115145-G01,115145,LECANTO,MAIN OFFICE,320 S LECANTO HWY,CITRUS,LECANTO,FL,34461-9998,Active,Owned,1370080,Y22251,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,2/1/1996,"33,094"
Suncoast,115175-G01,115175,LEESBURG,MAIN OFFICE,1201 S 14TH ST,LAKE,LEESBURG,FL,34748-9998,Active,Owned,1370125,Y22254,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,3/1/1990,"26,312"
Suncoast,115190-G01,115190,LEHIGH ACRES,MAIN OFFICE,1201 BUSINESS WAY,LEE,LEHIGH ACRES,FL,33936-9998,Active,Owned,1370152,Y22256,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/2000,"21,575"
Gulf Atlantic,115265-G01,115265,LIVE OAK,MAIN OFFICE,400 OHIO AVE S,SUWANNEE,LIVE OAK,FL,32064-9998,Active,Owned,1370677,Y22271,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1916,"8,120"
South Florida,115315-G02,115315,LONG KEY,MAIN OFFICE,68340 OVERSEAS HWY,MONROE,LONG KEY,FL,33001-9998,Active,Owned,1370869,Y22287,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,3/1/1976,"1,007"
Suncoast,115325-G01,115325,LONGBOAT KEY,MAIN OFFICE,560 BAY ISLES RD,MANATEE,LONGBOAT KEY,FL,34228-9998,Active,Owned,1370883,Y22288,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,9/1/1984,"6,879"
Suncoast,115340-G02,115340,LONGWOOD,MAIN OFFICE,501 FLORIDA CENTRAL PKWY,SEMINOLE,LONGWOOD,FL,32750-9998,Active,Owned,1370904,Y22289,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,6/1/1995,"17,142"
Suncoast,115340-G01,115341,LONGWOOD,WEKIVA SPRINGS BRANCH,920 WEKIVA SPRINGS RD,SEMINOLE,LONGWOOD,FL,32779-9998,Active,Owned,1438902,Y23208,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,5/1/1987,"16,611"
Suncoast,115370-G01,115370,LOUGHMAN,MAIN OFFICE TRAILER,511 RONALD REAGAN PKWY,POLK,LOUGHMAN,FL,33858-9800,Active,Owned,1371005,Y22291,Post Office,Main Post Office,USPS Personal Property,"USPS Land, Prev. Leased",No,6/1/1992,"1,432"
Gulf Atlantic,115475-G01,115475,LYNN HAVEN,MAIN OFFICE,2319 S HIGHWAY 77,BAY,LYNN HAVEN,FL,32444-9998,Active,Owned,1371248,Y22300,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,3/1/1988,"11,945"
Gulf Atlantic,115550-G01,115550,MADISON,MAIN OFFICE,197 SW PINCKNEY ST,MADISON,MADISON,FL,32340-2450,Active,Owned,1371385,Y22314,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1937,"7,650"
Suncoast,115565-G01,115565,MAITLAND,MAIN OFFICE,151 N MAITLAND AVE,ORANGE,MAITLAND,FL,32751-9998,Active,Owned,1371511,Y22319,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1978,"10,107"
Suncoast,115605-G01,115605,MANASOTA,P&DC,850 TALLEVAST RD,MANATEE,SARASOTA,FL,34260-5000,Active,Owned,1441367,Y22324,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,12/1/1989,"273,515"
Gulf Atlantic,115685-G01,115685,MARIANNA,MAIN OFFICE,4396 LAFAYETTE ST,JACKSON,MARIANNA,FL,32446-9998,Active,Owned,1371831,Y22340,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1928,"24,495"
Suncoast,115790-G05,115800,MELBOURNE,MAIN OFFICE,640 E NEW HAVEN AVE,BREVARD,MELBOURNE,FL,32901-9998,Active,Owned,1372629,Y22370,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,3/1/1964,"21,779"
Suncoast,115790-G03,115797,MELBOURNE,MELBOURNE BEACH BR,504 OCEAN AVE,BREVARD,MELBOURNE BEACH,FL,32951-9998,Active,Owned,1438746,Y22372,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,7/1/1985,"3,360"
Suncoast,115790-G01,115796,MELBOURNE,PALM BAY BRANCH,4660 LIPSCOMB ST NE,BREVARD,PALM BAY,FL,32905-9998,Active,Owned,1438786,Y22635,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,9/1/1978,"6,453"
Suncoast,115790-G14,115792,MELBOURNE,PALM BAY WEST BRANCH,950 MALABAR RD SW,BREVARD,PALM BAY,FL,32907-9998,Active,Owned,1439188,Y27382,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,7/1/1998,"28,848"
Suncoast,115790-G02,115794,MELBOURNE,SUNTREE BRANCH,6105 N WICKHAM RD,BREVARD,MELBOURNE,FL,32940-9998,Active,Owned,1438874,Y23063,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1990,"18,252"
Suncoast,115790-G11,115795,MELBOURNE,WEST MELBOURNE BRANCH,2305 MINTON RD,BREVARD,MELBOURNE,FL,32904-9998,Active,Owned,1439192,Y27390,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,6/1/1999,"22,562"
Suncoast,115835-G01,115835,MERRITT ISLAND,MAIN OFFICE,333 CROCKETT BLVD,BREVARD,MERRITT ISLAND,FL,32953-9998,Active,Owned,1372791,Y22376,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,12/1/1987,"28,327"
