Owned Area - Building Inventory 2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
District,Fin-Sub,Chrgbl Fin No,PO Name,Unit Name,Property Address,County,City,ST,ZIP Code,Property Status,Ownership,FDB ID (All),AMS Locale Key (All),FDB Facility Type (All),FDB Facility Subtype (All),Building Ownership Description,Land Desc,Space Certified Indicator,Bldg Occu Date,Int Sq Ft
Greensboro,363600-G05,363601,HIGH POINT,ARCHDALE BRANCH,10193 N MAIN ST,GUILFORD,ARCHDALE,NC,27263-3410,Active,Owned,1438110,Y14718,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,6/1/1991,"15,460"
Greensboro,363600-G02,363602,HIGH POINT,MAIN OFFICE,315 E GREEN DR,GUILFORD,HIGH POINT,NC,27260-6758,Active,Owned,1366906,Y15560,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1975,"53,500"
Mid-Carolinas,363592-G02,363592,HIGHLANDS,MAIN OFFICE,43 DILLARD RD,MACON,HIGHLANDS,NC,28741-9998,Active,Owned,1366952,Y15566,Post Office,Administrative Post Office (APO),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,,"4,988"
Greensboro,363640-G01,363640,HILLSBOROUGH,MAIN OFFICE,144 E KING ST,ORANGE,HILLSBOROUGH,NC,27278-2686,Active,Owned,1367027,Y15572,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1977,"8,600"
Mid-Carolinas,363736-G01,363736,HOPE MILLS,MAIN OFFICE,3215 N MAIN ST,CUMBERLAND,HOPE MILLS,NC,28348-1830,Active,Owned,1367379,Y15593,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1999,"15,468"
Mid-Carolinas,363800-G01,363800,HUNTERSVILLE,MAIN OFFICE,400 GILEAD RD,MECKLENBURG,HUNTERSVILLE,NC,28078-6899,Active,Owned,1367653,Y15603,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,7/1/1990,"14,228"
Mid-Carolinas,363928-G01,363928,JACKSONVILLE,MAIN OFFICE,719 NEW BRIDGE ST,ONSLOW,JACKSONVILLE,NC,28540-5434,Active,Owned,1368215,Y15633,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1966,"18,664"
Mid-Carolinas,363928-G01,363928,JACKSONVILLE,MAIN OFFICE,719 NEW BRIDGE ST,ONSLOW,JACKSONVILLE,NC,28540-5434,Active,Owned,1459623,15782,Post Office,Finance Station - No Delivery,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1966,"18,664"
Mid-Carolinas,363928-G01,363928,JACKSONVILLE,MAIN OFFICE,719 NEW BRIDGE ST,ONSLOW,JACKSONVILLE,NC,28540-5434,Active,Owned,1459624,15783,Post Office,Finance Station - No Delivery,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1966,"18,664"
Mid-Carolinas,363928-G01,363928,JACKSONVILLE,MAIN OFFICE,719 NEW BRIDGE ST,ONSLOW,JACKSONVILLE,NC,28540-5434,Active,Owned,1459625,15784,Post Office,Finance Station - No Delivery,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1966,"18,664"
Mid-Carolinas,363928-G01,363928,JACKSONVILLE,MAIN OFFICE,719 NEW BRIDGE ST,ONSLOW,JACKSONVILLE,NC,28540-5434,Active,Owned,1459627,15786,Post Office,Finance Station - No Delivery,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1966,"18,664"
Mid-Carolinas,363928-G01,363928,JACKSONVILLE,MAIN OFFICE,719 NEW BRIDGE ST,ONSLOW,JACKSONVILLE,NC,28540-5434,Active,Owned,1459628,15787,Post Office,Finance Station - No Delivery,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1966,"18,664"
Greensboro,363944-G01,363944,JAMESTOWN,MAIN OFFICE,203 E MAIN ST,GUILFORD,JAMESTOWN,NC,27282-9828,Active,Owned,1368261,Y15640,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,1/1/1978,"6,026"
Greensboro,363960-G01,363960,JARVISBURG,MAIN OFFICE MODULAR,7066 CARATOKE HWY,CURRITUCK,JARVISBURG,NC,27947-9726,Active,Owned,1368294,Y15645,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,3/1/1997,"1,102"
Mid-Carolinas,364032-G02,364032,KANNAPOLIS,MAIN OFFICE,1040 DALE EARNHARDT BLVD,CABARRUS,KANNAPOLIS,NC,28083-4476,Active,Owned,1368675,Y15660,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,,"22,030"
Greensboro,364072-G01,364072,KERNERSVILLE,MAIN OFFICE,325 W MOUNTAIN ST,FORSYTH,KERNERSVILLE,NC,27284-3490,Active,Owned,1368936,Y15672,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,7/1/1985,"14,779"
Greensboro,364096-G01,364096,KING,MAIN OFFICE,603 S MAIN ST,STOKES,KING,NC,27021-9998,Active,Owned,1369065,Y15680,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,7/1/1986,"9,220"
Mid-Carolinas,364112-G02,364112,KINGS MOUNTAIN,MAIN OFFICE,115 E GOLD ST,CLEVELAND,KINGS MOUNTAIN,NC,28086-3431,Active,Owned,1369086,Y15682,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1986,"10,832"
Mid-Carolinas,364124-G01,364124,KINSTON,MO ANX (FORMER P&DC ANX),208 E CASWELL ST,LENOIR,KINSTON,NC,28501-4995,Active,Owned,,,,,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,12/1/1995,"36,688"
Greensboro,364144-G01,364144,KITTY HAWK,MAIN OFFICE,3841 N CROATAN HWY,DARE,KITTY HAWK,NC,27949-9238,Active,Owned,1369197,Y15690,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,4/1/1992,"12,848"
Greensboro,364160-G01,364160,KNOTTS ISLAND,MAIN OFFICE MODULAR,407 KNOTTS ISLAND RD,CURRITUCK,KNOTTS ISLAND,NC,27950-9998,Active,Owned,1438182,Y15693,Post Office,Main Post Office,"USPS Building, Not Prev. Leased",Land Data on separate record,No,8/1/1999,"1,492"
Mid-Carolinas,364312-G02,364312,LAURINBURG,MAIN OFFICE,109 S GILL ST,SCOTLAND,LAURINBURG,NC,28352-3613,Active,Owned,1369961,Y15719,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/1978,"9,863"
Greensboro,364408-G02,364408,LENOIR,MAIN OFFICE,114 RIDGE ST NW,CALDWELL,LENOIR,NC,28645-5200,Active,Owned,1370211,Y15736,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1975,"31,851"
Greensboro,364448-G01,364448,LIBERTY,MAIN OFFICE,416 W SWANNANOA AVE,RANDOLPH,LIBERTY,NC,27298-3133,Active,Owned,1370382,Y15750,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,6/1/1986,"6,157"
Mid-Carolinas,364472-G01,364472,LINCOLNTON,MAIN OFFICE,326 E MAIN ST,LINCOLN,LINCOLNTON,NC,28092-3335,Active,Owned,1370500,Y15757,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1937,"16,268"
Mid-Carolinas,364524-G01,364524,LOCUST,MAIN OFFICE,206 MAIN ST W,STANLY,LOCUST,NC,28097-9703,Active,Owned,1370767,Y15780,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,1/1/1990,"2,904"
Greensboro,364584-G01,364584,LOUISBURG,MAIN OFFICE,125 N MAIN ST,FRANKLIN,LOUISBURG,NC,27549-9998,Active,Owned,1438186,Y15795,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,5/1/1937,"4,881"
Greensboro,364600-G01,364600,LOWGAP,MAIN OFFICE (MODULAR),8855 W PINE ST,SURRY,LOWGAP,NC,27024-9998,Active,Owned,1371078,Y15802,Post Office,Main Post Office,"USPS Building, Const. by USPS",Land Data on separate record,No,7/1/1997,"1,450"
Mid-Carolinas,364640-G02,364640,LUMBERTON,MAIN OFFICE,301 E 7TH ST,ROBESON,LUMBERTON,NC,28358-4837,Active,Owned,1371162,Y15810,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,2/1/1984,"11,345"
Mid-Carolinas,364864-G02,364864,MARION,MAIN OFFICE,215 S MAIN ST,MCDOWELL,MARION,NC,28752-4524,Active,Owned,1371869,Y15841,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,9/1/1967,"12,508"
Mid-Carolinas,364888-G01,364888,MARS HILL,MAIN OFFICE,65 S MAIN ST,MADISON,MARS HILL,NC,28754-6608,Active,Owned,1371950,Y15843,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1966,"4,762"
Mid-Carolinas,364880-G01,364880,MARSHALLBERG,MAIN OFFICE,1160 MARSHALLBERG RD,CARTERET,MARSHALLBERG,NC,28553-9723,Active,Owned,1371971,Y15846,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,,"2,000"
Mid-Carolinas,364920-G01,364920,MATTHEWS,MAIN OFFICE,301 E JOHN ST,MECKLENBURG,MATTHEWS,NC,28105-7957,Active,Owned,1372155,Y15853,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,7/1/1983,"23,978"
Greensboro,364960-G02,364960,MEBANE,MAIN OFFICE,100 VILLAGE DR,ALAMANCE,MEBANE,NC,27302-9760,Active,Owned,1438193,Y15889,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/2000,"14,521"
Mid-Carolinas,365176-G02,365176,MONROE,MAIN OFFICE,101 S CHARLOTTE AVE,UNION,MONROE,NC,28112-5501,Active,Owned,1373534,Y15930,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,7/1/1985,"6,249"
Mid-Carolinas,365208-G01,365231,MOORESVILLE,NORTH LAKE STATION,172 WILLIAMSON RD,IREDELL,MOORESVILLE,NC,28117-6827,Active,Owned,1375360,Y19230,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,12/1/1998,"25,364"
Mid-Carolinas,365224-G02,365224,MOREHEAD CITY,MAIN OFFICE,3500 BRIDGES ST,CARTERET,MOREHEAD CITY,NC,28557-2912,Active,Owned,1373760,Y15946,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/1978,"10,695"
Greensboro,365232-G02,365232,MORGANTON,MAIN OFFICE,320 SANFORD DR,BURKE,MORGANTON,NC,28655-2574,Active,Owned,1373786,Y15949,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,7/1/1992,"36,148"
Greensboro,365240-G02,365240,MORRISVILLE,MAIN OFFICE,10520 CHAPEL HILL RD,WAKE,MORRISVILLE,NC,27560-9998,Active,Owned,1438202,Y15951,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/2001,"19,250"
Greensboro,365280-G01,365280,MOUNT AIRY,MAIN OFFICE,111 S MAIN ST,SURRY,MOUNT AIRY,NC,27030-3840,Active,Owned,1373948,Y15954,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1933,"14,440"
Greensboro,365288-G02,365288,MOUNT GILEAD,MAIN OFFICE,106 N SCHOOL ST,MONTGOMERY,MOUNT GILEAD,NC,27306-9270,Active,Owned,1373991,Y15955,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,12/1/1960,"3,400"
Mid-Carolinas,365384-G01,365384,MURPHY,MAIN OFFICE,388 VALLEY RIVER AVE,CHEROKEE,MURPHY,NC,28906-2923,Active,Owned,1374265,Y15989,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,3/1/1987,"12,830"
Mid-Carolinas,365480-G03,365480,NEW BERN,MAIN OFFICE,1851 S GLENBURNIE RD,CRAVEN,NEW BERN,NC,28562-5210,Active,Owned,1374643,Y16023,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1991,"27,393"
Greensboro,365552-G06,365552,NEWTON,DISTRICT STORAGE,114 W C ST,CATAWBA,NEWTON,NC,28658-9998,Active,Owned,,,,,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,,0
Greensboro,365552-G04,365552,NEWTON,MAIN OFFICE,218 S MAIN AVE,CATAWBA,NEWTON,NC,28658-3357,Active,Owned,1375041,Y16039,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,,"13,916"
Greensboro,365784-G01,365784,OXFORD,MAIN OFFICE,144 MAIN ST,GRANVILLE,OXFORD,NC,27565-9998,Active,Owned,1376520,Y16121,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1968,"17,500"
Greensboro,365888-G01,365888,PATTERSON,MAIN OFFICE,2008 ROBY MARTIN RD,CALDWELL,PATTERSON,NC,28661-9800,Active,Owned,1376951,Y16139,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,12/1/1965,800
Mid-Carolinas,366040-G02,366040,PINEHURST,MAIN OFFICE,80 BLAKE BLVD,MOORE,PINEHURST,NC,28374-8449,Active,Owned,1377572,Y16174,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1991,"11,188"
Mid-Carolinas,366344-G01,366344,RAEFORD,MAIN OFFICE,122 W ELWOOD AVE STE 102,HOKE,RAEFORD,NC,28376-2800,Active,Owned,1378691,Y16257,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1965,"11,808"
Greensboro,366352-G22,366356,RALEIGH,CAPITOL STATION,311 NEW BERN AVE,WAKE,RALEIGH,NC,27601-1417,Active,Owned,1438418,Y18436,Post Office,Station,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,9/1/1991,"10,174"
Greensboro,366352-G07,366371,RALEIGH,HILBURN CARRIER STA,6508 HILBURN DR,WAKE,RALEIGH,NC,27613-1907,Active,Owned,1438420,Y18442,Post Office,Carrier Annex (ANX),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,7/1/1990,"18,045"
Greensboro,364015-G01,366346,RALEIGH,NISSC,4200 WAKE FOREST RD,WAKE,RALEIGH,NC,27668-9040,Active,Owned,1443860,8056,Administrative Office,Integrated Business Solutions Service Center (IBSSC),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,1/1/1982,"52,956"
Greensboro,364015-G02,366346,RALEIGH,NISSC SOUTH OFFICE SPACE,4110 WAKE FOREST RD STE 100,WAKE,RALEIGH,NC,27609-2511,Active,Owned,1443861,8057,Administrative Office,Postal Inspection Service Field Division (USPIS),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,6/1/1986,"78,400"
Greensboro,364015-G02,366346,RALEIGH,NISSC SOUTH OFFICE SPACE,4110 WAKE FOREST RD STE 100,WAKE,RALEIGH,NC,27609-2511,Active,Owned,1443862,8058,Administrative Office,Headquarters Related,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,6/1/1986,"78,400"
Greensboro,364015-G02,366346,RALEIGH,NISSC SOUTH OFFICE SPACE,4110 WAKE FOREST RD STE 100,WAKE,RALEIGH,NC,27609-2511,Active,Owned,1443863,8059,Administrative Office,Integrated Business Solutions Service Center (IBSSC),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,6/1/1986,"78,400"
Greensboro,366352-G06,366359,RALEIGH,NORTHRIDGE STATION,7800 FALLS OF NEUSE RD,WAKE,RALEIGH,NC,27615-9998,Active,Owned,1438217,Y16061,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1988,"18,165"
Greensboro,366353-G18,366353,RALEIGH,P&DC/VMF,1 FLORETTA PL,WAKE,RALEIGH,NC,27676-9803,Active,Owned,1438236,Y16260,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,12/1/1993,"377,299"
Greensboro,366353-G18,366353,RALEIGH,P&DC/VMF,1 FLORETTA PL,WAKE,RALEIGH,NC,27676-9803,Active,Owned,1438410,Y18387,Post Office,Finance Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,12/1/1993,"377,299"
Greensboro,366353-G18,366353,RALEIGH,P&DC/VMF,1 FLORETTA PL,WAKE,RALEIGH,NC,27676-9803,Active,Owned,1441337,Y16259,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,12/1/1993,"377,299"
Greensboro,366353-G18,366353,RALEIGH,P&DC/VMF,1 FLORETTA PL,WAKE,RALEIGH,NC,27676-9803,Active,Owned,1443272,7425,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,12/1/1993,"377,299"
Greensboro,366353-G18,366353,RALEIGH,P&DC/VMF,1 FLORETTA PL,WAKE,RALEIGH,NC,27676-9803,Active,Owned,1443857,8053,Administrative Office,Consumer Affairs Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,12/1/1993,"377,299"
Greensboro,366353-G18,366353,RALEIGH,P&DC/VMF,1 FLORETTA PL,WAKE,RALEIGH,NC,27676-9803,Active,Owned,1445145,9905,Administrative Office,Office of the Inspector General Office (OIG),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,12/1/1993,"377,299"
Greensboro,366353-G18,366353,RALEIGH,P&DC/VMF,1 FLORETTA PL,WAKE,RALEIGH,NC,27676-9803,Active,Owned,1544435,19061,Post Office,Finance Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,12/1/1993,"377,299"
Greensboro,366352-G05,366373,RALEIGH,SUNNYBROOK STATION,236 SUNNYBROOK RD,WAKE,RALEIGH,NC,27610-9998,Active,Owned,1438267,Y16562,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1988,"18,165"
Greensboro,366376-G01,366376,RANDLEMAN,MAIN OFFICE,611 W ACADEMY ST,RANDOLPH,RANDLEMAN,NC,27317-9719,Active,Owned,1378777,Y16264,Post Office,Administrative Post Office (APO),Unknown,Unknown,Yes,5/1/1997,"6,800"
Mid-Carolinas,366416-G01,366416,RED SPRINGS,MAIN OFFICE,230 S MAIN ST,ROBESON,RED SPRINGS,NC,28377-1622,Active,Owned,1378967,Y16275,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1939,"6,340"
Greensboro,366432-G02,366432,REIDSVILLE,MAIN OFFICE,201 PIEDMONT ST,ROCKINGHAM,REIDSVILLE,NC,27320-3890,Active,Owned,1379056,Y16281,Post Office,Administrative Post Office (APO),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,1/1/1979,"16,715"
Greensboro,366496-G01,366496,RICH SQUARE,MAIN OFFICE,113 W JACKSON ST,NORTHAMPTON,RICH SQUARE,NC,27869-9998,Active,Owned,1438241,Y16297,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1965,"4,872"
Mid-Carolinas,366592-G02,366592,ROCKINGHAM,MAIN OFFICE,119 W WASHINGTON ST,RICHMOND,ROCKINGHAM,NC,28379-3583,Active,Owned,1379670,Y16327,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,1/1/1978,"9,739"
Greensboro,366610-G04,366610,ROCKY MOUNT,P&DF,327 E RALEIGH BLVD,EDGECOMBE,ROCKY MOUNT,NC,27801-9908,Active,Owned,1438244,Y16331,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,6/1/1970,"95,105"
Greensboro,366610-G04,366610,ROCKY MOUNT,P&DF,327 E RALEIGH BLVD,EDGECOMBE,ROCKY MOUNT,NC,27801-9908,Active,Owned,1441338,Y16330,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,6/1/1970,"95,105"
Greensboro,366720-G02,366720,ROXBORO,MAIN OFFICE,223 S MAIN ST,PERSON,ROXBORO,NC,27573-9998,Active,Owned,1438247,Y16349,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,10/1/1995,"8,524"
Mid-Carolinas,366808-G02,366808,SALISBURY,MAIN OFFICE,605 E INNES ST,ROWAN,SALISBURY,NC,28144-5113,Active,Owned,1380514,Y16375,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,2/1/1975,"19,810"
Greensboro,366848-G02,366848,SANFORD,MAIN OFFICE,1200 S HORNER BLVD,LEE,SANFORD,NC,27330-9998,Active,Owned,1380728,Y16384,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,12/1/1988,"29,988"
Greensboro,366912-G01,366912,SCRANTON,MAIN OFFICE (MODULAR),500 OLD US HIGHWAY 264,HYDE,SCRANTON,NC,27875-9513,Active,Owned,1381047,Y16399,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,8/1/2000,"1,498"
Mid-Carolinas,366992-G01,361395,SHALLOTTE,SO BRUNSWICK BRANCH,1587 SEASIDE RD SW,BRUNSWICK,OCEAN ISLE BEACH,NC,28469-1029,Active,Owned,1438258,Y16466,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,3/1/1992,"12,362"
Greensboro,367016-G01,367016,SHAWBORO,MAIN OFFICE (MODULAR),814 SHAWBORO RD,CURRITUCK,SHAWBORO,NC,27973-9711,Active,Owned,1438256,Y16430,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,5/1/1999,"1,492"
Mid-Carolinas,367024-G03,367024,SHELBY,MAIN OFFICE,405 S DEKALB ST,CLEVELAND,SHELBY,NC,28150-5977,Active,Owned,1381418,Y16431,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,8/1/1967,"22,558"
Greensboro,367080-G01,367080,SILER CITY,MAIN OFFICE,116 E RALEIGH ST,CHATHAM,SILER CITY,NC,27344-9907,Active,Owned,1381648,Y16442,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1940,"5,690"
Mid-Carolinas,367152-G01,367152,SMYRNA,MAIN OFFICE,467 US HIGHWAY 70 SMYRNA,CARTERET,SMYRNA,NC,28579-9502,Active,Owned,1381922,Y16455,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased","USPS Land, Prev. Leased",No,,"2,200"
Mid-Carolinas,367208-G01,367208,SOUTHERN PINES,MAIN OFFICE,190 SW BROAD ST,MOORE,SOUTHERN PINES,NC,28387-5405,Active,Owned,1382356,Y16477,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1938,"9,775"
Greensboro,367224-G01,367224,SOUTHMONT,MAIN OFFICE (MODULAR),10584 NC HIGHWAY 8 S,DAVIDSON,SOUTHMONT,NC,27351-9998,Active,Owned,1382369,Y16479,Post Office,Main Post Office,"USPS Building, Not Prev. Leased",Land Data on separate record,No,9/1/1998,"1,500"
Mid-Carolinas,367232-G01,367232,SOUTHPORT,MAIN OFFICE,206 E NASH ST,BRUNSWICK,SOUTHPORT,NC,28461-3936,Active,Owned,1382375,Y16480,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,5/1/1980,"5,237"
Greensboro,367248-G01,367248,SPARTA,MAIN OFFICE,79 S GRAYSON ST,ALLEGHANY,SPARTA,NC,28675-9598,Active,Owned,1382438,Y16483,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1977,"7,500"
Greensboro,367264-G01,367264,SPEED,MAIN OFFICE (MODULAR),100 MAIN ST,EDGECOMBE,SPEED,NC,27881-9998,Active,Owned,1438261,Y16485,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,11/1/1999,764
Greensboro,367376-G01,367376,STALEY,MAIN OFFICE MODULAR,229 W FRANKLINVILLE ST,RANDOLPH,STALEY,NC,27355-8348,Active,Owned,1383238,Y16509,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,2/1/2001,"1,500"
Greensboro,367400-G01,367400,STANTONSBURG,MAIN OFFICE,200 S MAIN ST,WILSON,STANTONSBURG,NC,27883-9998,Active,Owned,1383289,Y16516,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,11/1/1961,"2,245"
Greensboro,367424-G02,367424,STATESVILLE,MAIN OFFICE,301 S OAKLAND AVE,IREDELL,STATESVILLE,NC,28677-9998,Active,Owned,1383358,Y16524,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,4/1/1992,"28,378"
Greensboro,367696-G01,367696,TARBORO,MAIN OFFICE,525 N MAIN ST,EDGECOMBE,TARBORO,NC,27886-4489,Active,Owned,1384293,Y16599,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1915,"7,934"
Greensboro,367712-G01,367712,TAYLORSVILLE,MAIN OFFICE,220 1ST AVE SW,ALEXANDER,TAYLORSVILLE,NC,28681-9998,Active,Owned,1384344,Y16602,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,12/1/1990,"14,400"
Greensboro,367744-G02,367744,THOMASVILLE,MAIN OFFICE,101 W MAIN ST,DAVIDSON,THOMASVILLE,NC,27360-3967,Active,Owned,1384559,Y16609,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1964,"8,229"
Mid-Carolinas,367888-G01,367888,TRENTON,MAIN OFFICE,115 S MARKET ST,JONES,TRENTON,NC,28585-5000,Active,Owned,1384979,Y16637,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,6/1/1966,"2,853"
Greensboro,368032-G01,368032,UNION GROVE,MAIN OFFICE MODULAR,1501 UNION GROVE RD,IREDELL,UNION GROVE,NC,28689-9800,Active,Owned,1385381,Y16661,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,,"1,498"
Mid-Carolinas,368040-G04,368040,UNION MILLS,MAIN OFFICE,TBD,RUTHERFORD,UNION MILLS,NC,28167-9998,Active,Owned,1385401,Y16663,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,,0
