Owned Area - Building Inventory 2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
District,Fin-Sub,Chrgbl Fin No,PO Name,Unit Name,Property Address,County,City,ST,ZIP Code,Property Status,Ownership,FDB ID (All),AMS Locale Key (All),FDB Facility Type (All),FDB Facility Subtype (All),Building Ownership Description,Land Desc,Space Certified Indicator,Bldg Occu Date,Int Sq Ft
Richmond,513978-G06,513978,HAMPTON,MAIN OFFICE and VMF,809 ABERDEEN RD,INDEPENDENT CITY,HAMPTON,VA,23670-9700,Active,Owned,1442059,4520,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,6/1/1980,"64,500"
Richmond,513978-G01,513981,HAMPTON,PHOEBUS STA,102 E MELLEN ST,INDEPENDENT CITY,HAMPTON,VA,23663-9998,Active,Owned,1377399,X27414,Post Office,Station,"USPS Building, Transferred","USPS Land, Transferred",No,5/1/1938,"6,030"
Richmond,514062-G02,514062,HARRISONBURG,MAIN OFFICE,3811 S MAIN ST,INDEPENDENT CITY,HARRISONBURG,VA,22801-9998,Active,Owned,1366329,X26801,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1999,"28,088"
Northern Virginia,514212-G02,514212,HERNDON,MAIN OFFICE,590 GROVE ST,FAIRFAX,HERNDON,VA,20170-9998,Active,Owned,1366805,X26828,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,5/1/1985,"12,817"
Northern Virginia,514215-G01,514215,HERNDON,OAK HILL BRANCH,13520 MCLEAREN RD,FAIRFAX,HERNDON,VA,20171-9998,Active,Owned,1437702,X2A674,Post Office,Branch,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,12/1/1999,"21,491"
Northern Virginia,514213-G01,514213,HERNDON,RESTON BRANCH,11110 SUNSET HILLS RD,FAIRFAX,RESTON,VA,20190-9998,Active,Owned,1437366,X27512,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,6/1/1976,"19,385"
Appalachian,514248-G01,514248,HILLSVILLE,MAIN OFFICE,404 S MAIN ST,CARROLL,HILLSVILLE,VA,24343-9998,Active,Owned,1367042,X26843,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,2/1/1988,"5,850"
Richmond,514368-G01,514368,HOPEWELL,MAIN OFFICE,117 W POYTHRESS ST,INDEPENDENT CITY,HOPEWELL,VA,23860-9998,Active,Owned,1367390,X26858,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,6/1/1937,"10,885"
Richmond,514392-G01,514392,HORNTOWN,MAIN OFFICE (MODULAR),4581 FLEMING RD,ACCOMACK,HORNTOWN,VA,23395-9998,Active,Owned,1367423,X26859,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS",Land Data on separate record,No,2/1/2001,"1,560"
Northern Virginia,514464-G01,514464,HUME,MAIN OFFICE,5046 LEEDS MANOR RD,FAUQUIER,HUME,VA,22639-9997,Active,Owned,1367626,X26869,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS","USPS Land, Prev. Leased",No,7/1/2001,"3,000"
Appalachian,514518-G01,514518,INDEPENDENCE,MAIN OFFICE,301 DAVIS ST,GRAYSON,INDEPENDENCE,VA,24348-9998,Active,Owned,1367884,X26876,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,2/1/1989,"4,144"
Richmond,514584-G01,514584,IRON GATE,MAIN OFFICE,511 MARKET ST,ALLEGHANY,IRON GATE,VA,24448-9998,Active,Owned,1368033,X26884,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,12/1/1987,"1,130"
Richmond,514722-G01,514722,JERSEY,MAIN OFFICE,12079 JERSEY RD,KING GEORGE,JERSEY,VA,22481-9998,Active,Owned,1368415,X26911,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,11/1/1987,616
Richmond,514728-G01,514728,JETERSVILLE,MAIN OFFICE (MODULAR),21595 JETERSVILLE RD,AMELIA,JETERSVILLE,VA,23083-9998,Active,Owned,1368432,X26912,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,4/1/1999,960
Richmond,514902-G01,514902,KING GEORGE,MAIN OFFICE,7993 KINGS HWY,KING GEORGE,KING GEORGE,VA,22485-9998,Active,Owned,1369062,X26943,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,5/1/1999,"13,315"
Northern Virginia,515101-G01,515101,LEESBURG,DOWNTOWN STA,15 E MARKET ST,LOUDOUN,LEESBURG,VA,20176-3013,Active,Owned,1361152,X26503,Post Office,Finance Station,"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1924,"3,225"
Northern Virginia,515100-G02,515100,LEESBURG,MAIN OFFICE,25 CATOCTIN CIR SE,LOUDOUN,LEESBURG,VA,20175-9998,Active,Owned,1370129,X26991,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,5/1/1970,"14,954"
Richmond,515148-G01,515148,LEXINGTON,MAIN OFFICE,101 LEE AVE,ROCKBRIDGE,LEXINGTON,VA,24450-9998,Active,Owned,1370365,X26996,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,3/1/1913,"5,792"
Richmond,515196-G02,515196,LINVILLE,MAIN OFFICE (MODULAR),3754 LINVILLE EDOM RD,ROCKINGHAM,LINVILLE,VA,22834-9998,Active,Owned,1370569,X27005,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,2/1/1998,900
Northern Virginia,515346-G03,515346,LOVETTSVILLE,MAIN OFFICE,15 N CHURCH ST,LOUDOUN,Lovettsville,VA,20180-9998,Active,Owned,1371045,X27031,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,,"5,409"
Richmond,515388-G01,515388,LURAY,MAIN OFFICE,102 S BROAD ST,PAGE,LURAY,VA,22835-9998,Active,Owned,1371178,X27044,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",No,4/1/1938,"4,980"
Appalachian,515406-G08,515406,LYNCHBURG,COURTHOUSE STATION,1100 CLAY ST,INDEPENDENT CITY,LYNCHBURG,VA,24504-9998,Active,Owned,1361256,X26504,Post Office,Station,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,,"7,287"
Appalachian,515406-G03,515409,LYNCHBURG,FORT HILL STATION,6020 FORT AVE,INDEPENDENT CITY,LYNCHBURG,VA,24502-9998,Active,Owned,1363785,X2A474,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,6/1/1975,"7,000"
Appalachian,515430-G02,515406,LYNCHBURG,P&DF/MAIN OFFICE,3300 ODD FELLOWS RD,LYNCHBURG,LYNCHBURG,VA,24506-9997,Active,Owned,1437336,X27047,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1977,"115,770"
Appalachian,515430-G02,515406,LYNCHBURG,P&DF/MAIN OFFICE,3300 ODD FELLOWS RD,LYNCHBURG,LYNCHBURG,VA,24506-9997,Active,Owned,1473685,17706,Post Office,Service Hub Facility (SHF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1977,"115,770"
Appalachian,515406-G04,517724,LYNCHBURG,VMF,3300 ODD FELLOWS RD,INDEPENDENT CITY,LYNCHBURG,VA,24506-9601,Active,Owned,1437626,X29911,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,9/1/1977,0
Northern Virginia,515526-G01,515526,MADISON,MAIN OFFICE,1438 N MAIN ST,MADISON,MADISON,VA,22727-9998,Active,Owned,1371372,X27052,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,7/1/2000,"6,500"
Northern Virginia,515586-G02,515586,MANASSAS,MAIN OFFICE,8801 SUDLEY RD,INDEPENDENT CITY,MANASSAS,VA,20110-9998,Active,Owned,1371596,X27067,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,4/1/1976,"18,375"
Appalachian,515628-G02,515628,MARION,MAIN OFFICE,200 PEARL AVE,SMYTH,MARION,VA,24354-9998,Active,Owned,1371892,X27080,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1996,"13,470"
Appalachian,515652-G03,515652,MARTINSVILLE,MAIN OFFICE,1123 SPRUCE ST,MARTINSVILLE,MARTINSVILLE,VA,24112-9998,Active,Owned,1372036,X27087,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,11/1/1970,"15,786"
Northern Virginia,515712-G01,515712,MAURERTOWN,MAIN OFFICE,24784 OLD VALLEY PIKE,SHENANDOAH,MAURERTOWN,VA,22644-2658,Active,Owned,1372173,X27098,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,11/1/1962,"1,200"
Richmond,515454-G01,515454,MC DOWELL,MAIN OFFICE (MODULAR),8988 HIGHLAND TPKE,HIGHLAND,MC DOWELL,VA,24458-9998,Active,Owned,1372325,X27106,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,7/1/1998,"1,200"
Northern Virginia,515478-G04,515478,MC LEAN,MAIN OFFICE,6841 ELM ST,FAIRFAX,MC LEAN,VA,22101-9998,Active,Owned,1372446,X27112,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,11/1/1962,"9,360"
Northern Virginia,515479-G01,515479,MCLEAN,WEST MC LEAN BRANCH,1544 SPRING HILL RD,FAIRFAX,MC LEAN,VA,22102-9998,Active,Owned,1437410,X27964,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1984,"14,230"
Richmond,515772-G02,515773,MECHANICSVILLE,ATLEE STATION,9540 CHAMBERLAYNE RD,HANOVER,MECHANICSVILLE,VA,23116-9998,Active,Owned,1353615,X2A608,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,5/1/1998,"20,070"
Richmond,515772-G01,515772,MECHANICSVILLE,MAIN OFFICE,8050 MECHANICSVILLE TPKE,HANOVER,MECHANICSVILLE,VA,23111-9998,Active,Owned,1372509,X27127,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,9/1/1975,"9,500"
Richmond,515772-G03,515772,MECHANICSVILLE,MAIN OFFICE (MODULAR),8050 MECHANICSVILLE TPKE,HANOVER,MECHANICSVILLE,VA,23111-9998,Active,Owned,,,,,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,12/1/1996,500
Northern Virginia,512509-G01,512509,MERRIFIELD,ENGINEERING R & D,3001 PROSPERITY AVE,FAIRFAX,FAIRFAX,VA,22031-2210,Active,Owned,1444600,9027,Administrative Office,Headquarters Related,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,3/1/1990,"30,133"
Northern Virginia,516541-G01,516541,MERRIFIELD,NORTHERN VA P&DC,8409 LEE HWY,FAIRFAX,MERRIFIELD,VA,22031-9602,Active,Owned,1433194,2395,Administrative Office,District Administrative Office (DM),Unknown,Unknown,Yes,3/1/1972,"376,616"
Northern Virginia,516541-G01,516541,MERRIFIELD,NORTHERN VA P&DC,8409 LEE HWY,FAIRFAX,MERRIFIELD,VA,22031-9602,Active,Owned,1437347,X27222,Post Office,Main Post Office,Unknown,Unknown,Yes,3/1/1972,"376,616"
Northern Virginia,516541-G01,516541,MERRIFIELD,NORTHERN VA P&DC,8409 LEE HWY,FAIRFAX,MERRIFIELD,VA,22031-9602,Active,Owned,1441297,X29484,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),Unknown,Unknown,Yes,3/1/1972,"376,616"
Northern Virginia,516541-G01,516541,MERRIFIELD,NORTHERN VA P&DC,8409 LEE HWY,FAIRFAX,MERRIFIELD,VA,22031-9602,Active,Owned,1443991,8260,Administrative Office,Consumer Affairs Office,Unknown,Unknown,Yes,3/1/1972,"376,616"
Northern Virginia,516541-G01,516541,MERRIFIELD,NORTHERN VA P&DC,8409 LEE HWY,FAIRFAX,MERRIFIELD,VA,22031-9602,Active,Owned,1444516,8918,Other Customer Service,Computerized Forwarding System (CFS),Unknown,Unknown,Yes,3/1/1972,"376,616"
Northern Virginia,512520-G01,512509,MERRIFIELD,R & D-ENGINEERING SUP,8403 LEE HWY,FAIRFAX,MERRIFIELD,VA,22082-8101,Active,Owned,1443191,7269,Administrative Office,Headquarters Related,Unknown,Unknown,Yes,6/1/1987,"143,025"
Northern Virginia,512520-G01,512509,MERRIFIELD,R & D-ENGINEERING SUP,8403 LEE HWY,FAIRFAX,MERRIFIELD,VA,22082-8101,Active,Owned,1444431,8830,Administrative Office,Headquarters Related,Unknown,Unknown,Yes,6/1/1987,"143,025"
Northern Virginia,512520-G01,512509,MERRIFIELD,R & D-ENGINEERING SUP,8403 LEE HWY,FAIRFAX,MERRIFIELD,VA,22082-8101,Active,Owned,1445503,10308,Administrative Office,Postal Inspection Service Field Division (USPIS),Unknown,Unknown,Yes,6/1/1987,"143,025"
Northern Virginia,512520-G01,512509,MERRIFIELD,R & D-ENGINEERING SUP,8403 LEE HWY,FAIRFAX,MERRIFIELD,VA,22082-8101,Active,Owned,1476500,17851,Post Office,Finance Station,Unknown,Unknown,Yes,6/1/1987,"143,025"
Richmond,515880-G02,515881,MIDLOTHIAN,GENITO BRANDERMILL STA,3530 POST OFFICE RD,CHESTERFIELD,MIDLOTHIAN,VA,23112-9998,Active,Owned,1437687,X2A591,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,7/1/1997,"29,760"
Richmond,515880-G01,515880,MIDLOTHIAN,MAIN OFFICE,1201 SYCAMORE SQUARE DR,CHESTERFIELD,MIDLOTHIAN,VA,23113-9998,Active,Owned,1373001,X27154,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1987,"12,000"
Richmond,515958-G01,515958,MINERAL,MAIN OFFICE,512 MINERAL AVE,LOUISA,MINERAL,VA,23117-9998,Active,Owned,1373294,X27177,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,3/1/1988,"2,946"
Northern Virginia,515994-G01,515994,MITCHELLS,MAIN OFFICE (MODULAR),11320 MITCHELL RD,CULPEPER,MITCHELLS,VA,22729-9997,Active,Owned,1373411,X27181,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,12/1/2000,800
Richmond,516084-G01,516084,MOON,MAIN OFFICE (MODULAR),184 HAVEN BEACH RD,MATHEWS,MOON,VA,23119-9998,Active,Owned,1373708,X27206,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS",Land Data on separate record,No,7/1/1998,740
Appalachian,516276-G01,516276,NARROWS,MAIN OFFICE,305 MAIN ST,GILES,NARROWS,VA,24124-9998,Active,Owned,1374412,X27234,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,8/1/1963,"3,161"
Richmond,516408-G01,516408,NEW MARKET,MAIN OFFICE,9444 SEVIER RD,SHENANDOAH,NEW MARKET,VA,22844-9998,Active,Owned,1374800,X27278,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,5/1/1985,"2,960"
Richmond,516426-G03,516426,NEWPORT NEWS,DENBIGH STATION,14104 WARWICK BLVD,INDEPENDENT CITY,NEWPORT NEWS,VA,23602-9998,Active,Owned,1450883,12759,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1976,"12,182"
Richmond,516426-G01,516426,NEWPORT NEWS,MAIN OFFICE,101 25TH ST,INDEPENDENT CITY,NEWPORT NEWS,VA,23607-9998,Active,Owned,1375026,X27288,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1904,"51,621"
Richmond,516426-G08,516429,NEWPORT NEWS,PATRICK HENRY STATION,685 TURNBERRY BLVD,NEWPORT NEWS,NEWPORT NEWS,VA,23608-9998,Active,Owned,1376935,1840,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,6/1/2001,"16,949"
Richmond,516426-G08,516429,NEWPORT NEWS,PATRICK HENRY STATION,685 TURNBERRY BLVD,NEWPORT NEWS,NEWPORT NEWS,VA,23608-9998,Active,Owned,1540357,18971,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,6/1/2001,"16,949"
Richmond,516522-G22,516517,NORFOLK,BERKLEY STATION,711 E LIBERTY ST,INDEPENDENT CITY,NORFOLK,VA,23523-9998,Active,Owned,1354736,X26130,Post Office,Station,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,11/1/1979,"4,650"
Richmond,516522-G15,516522,NORFOLK,HAMPTON ROADS VMF,600 CHURCH ST RM VMF414,INDEPENDENT CITY,NORFOLK,VA,23501-9721,Active,Owned,1437640,X29942,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/1983,"24,313"
Richmond,516522-G13,516520,NORFOLK,LAFAYETTE STATION,2655 TIDEWATER DR,INDEPENDENT CITY,NORFOLK,VA,23509-9998,Active,Owned,1369499,X26960,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,2/1/1988,"10,000"
Richmond,516522-G13,516520,NORFOLK,LAFAYETTE STATION,2655 TIDEWATER DR,INDEPENDENT CITY,NORFOLK,VA,23509-9998,Active,Owned,1453198,14289,Post Office,Carrier Annex (ANX),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,2/1/1988,"10,000"
Richmond,516522-G13,516520,NORFOLK,LAFAYETTE STATION,2655 TIDEWATER DR,INDEPENDENT CITY,NORFOLK,VA,23509-9998,Active,Owned,1453199,14290,Post Office,Carrier Annex (ANX),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,2/1/1988,"10,000"
Richmond,516522-G18,516521,NORFOLK,NORVIEW STATION,1112 GREEN ST,INDEPENDENT CITY,NORFOLK,VA,23513-9998,Active,Owned,1375602,X27329,Post Office,Station,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,6/1/1970,"6,413"
Richmond,516522-G11,516525,NORFOLK,OCEAN VIEW STATION,9631 1ST VIEW ST,INDEPENDENT CITY,NORFOLK,VA,23503-9998,Active,Owned,1375862,X27352,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,4/1/1982,"8,946"
Richmond,516523-G07,516523,NORFOLK,P&DC,600 CHURCH ST,NORFOLK,NORFOLK,VA,23501-9908,Active,Owned,1437353,X27304,Post Office,Main Post Office,Unknown,Unknown,No,1/1/1983,"222,245"
Richmond,516523-G07,516523,NORFOLK,P&DC,600 CHURCH ST,NORFOLK,NORFOLK,VA,23501-9908,Active,Owned,1441281,X27303,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),Unknown,Unknown,No,1/1/1983,"222,245"
Richmond,516523-G07,516523,NORFOLK,P&DC,600 CHURCH ST,NORFOLK,NORFOLK,VA,23501-9908,Active,Owned,1540134,18964,Post Office,Station,Unknown,Unknown,No,1/1/1983,"222,245"
Richmond,516546-G01,516546,NORTH GARDEN,MAIN OFFICE MODULAR,4917 PLANK RD,ALBEMARLE,NORTH GARDEN,VA,22959-9998,Active,Owned,,,,,"USPS Building, Not Prev. Leased",Land Data on separate record,No,1/1/1998,960
Northern Virginia,516540-G02,516540,NORTHERN VIRGINIA,MAIN  and-or  VMF,8409A LEE HWY,FAIRFAX,MERRIFIELD,VA,22081-1000,Active,Owned,1437611,X29889,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,3/1/1972,"29,000"
Appalachian,516582-G01,516582,NORTON,MAIN OFFICE,39 7TH ST NW,NORTON,NORTON,VA,24273-9998,Active,Owned,1375593,X27327,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,4/1/1917,"10,947"
Richmond,516702-G01,516702,OLDHAMS,MAIN OFFICE,3498 OLDHAMS RD,WESTMORELAND,OLDHAMS,VA,22529-9998,Active,Owned,1376053,X27362,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,10/1/1987,616
Richmond,516726-G01,516726,ONANCOCK,MAIN OFFICE,35 MARKET ST,ACCOMACK,ONANCOCK,VA,23417-1900,Active,Owned,1376135,X27364,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,6/1/1936,"4,565"
Richmond,516756-G01,516756,ORANGE,MAIN OFFICE,129 W MAIN ST,ORANGE,ORANGE,VA,22960-9998,Active,Owned,1376215,X27369,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,10/1/1935,"6,055"
Richmond,517092-G01,517092,PETERSBURG,MAIN OFFICE,29 FRANKLIN ST,INDEPENDENT CITY,PETERSBURG,VA,23803-9997,Active,Owned,1377312,X27408,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1936,"43,445"
Richmond,517092-G03,517093,PETERSBURG,WALNUT HILL STATION,3131 S CRATER RD,INDEPENDENT CITY,PETERSBURG,VA,23805-9998,Active,Owned,1386302,X27915,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,4/1/1989,"12,403"
Richmond,517224-G01,517224,PORT ROYAL,MAIN OFFICE (MOD & LAND),602 MAIN ST,CAROLINE,PORT ROYAL,VA,22535-9998,Active,Owned,1378110,X27435,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased","USPS Land, Prev. Leased",No,3/1/1999,960
Richmond,517230-G04,517230,PORTSMOUTH,MAIN OFFICE,933 BROAD ST,INDEPENDENT CITY,PORTSMOUTH,VA,23707-9998,Active,Owned,1378184,X27438,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,6/1/1984,"21,521"
Richmond,517272-G02,517272,POWHATAN,MAIN OFFICE,4195 ANDERSON HWY,POWHATAN,POWHATAN,VA,23139-9998,Active,Owned,1378296,X27443,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,6/1/1999,"20,960"
Richmond,517296-G02,517296,PRINCE GEORGE,MAIN OFFICE,6605 COURTHOUSE RD,PRINCE GEORGE,PRINCE GEORGE,VA,23875-9998,Active,Owned,1378413,X27449,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,6/1/1998,"6,600"
Appalachian,517332-G01,517332,PULASKI,MAIN OFFICE,109 N WASHINGTON AVE,PULASKI,PULASKI,VA,24301-9998,Active,Owned,1378526,X27464,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1917,"11,288"
Northern Virginia,517350-G03,517350,PURCELLVILLE,MAIN OFFICE,220 N HATCHER AVE,LOUDOUN,PURCELLVILLE,VA,20132-9998,Active,Owned,1378545,X27467,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,,"11,638"
Northern Virginia,517368-G02,517368,QUANTICO,MAIN OFFICE,400 5TH AVE,PRINCE WILLIAM,QUANTICO,VA,22134-9998,Active,Owned,1378596,X27471,Post Office,Main Post Office,"USPS Building, Const. by USPS",Land Data on separate record,Yes,1/1/1987,"8,613"
Richmond,517380-G01,517380,QUICKSBURG,MAIN OFFICE (MODULAR),4199 RIDGE RD,SHENANDOAH,QUICKSBURG,VA,22847-9998,Active,Owned,1378623,X27473,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,1/1/1997,"3,000"
Appalachian,517410-G02,517410,RADFORD,MAIN OFFICE,901 W MAIN ST,MONTGOMERY,RADFORD,VA,24141-9998,Active,Owned,1363412,X27479,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1999,"19,000"
Richmond,517650-G11,517655,RICHMOND,AMPTHILL BRANCH,3930 MEADOWDALE BLVD,INDEPENDENT CITY,RICHMOND,VA,23234-9998,Active,Owned,1437255,X26028,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1978,"10,077"
Richmond,517650-G05,517657,RICHMOND,BELLEVUE STATION,5327 CHAMBERLAYNE RD,INDEPENDENT CITY,RICHMOND,VA,23227-9998,Active,Owned,1437262,X26119,Post Office,Finance Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1975,"9,072"
Richmond,517650-G15,517659,RICHMOND,BON AIR BRANCH,101 N PINETTA DR,INDEPENDENT CITY,RICHMOND,VA,23235-9998,Active,Owned,1437266,X26161,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1985,"14,000"
Richmond,517650-G09,517663,RICHMOND,FOREST HILL STATION,1021 HIOAKS RD,INDEPENDENT CITY,RICHMOND,VA,23225-9998,Active,Owned,1363674,X26632,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1976,"12,065"
Richmond,517650-G25,517664,RICHMOND,LAKESIDE BRANCH,2100 E PARHAM RD,INDEPENDENT CITY,HENRICO,VA,23228-9998,Active,Owned,1437332,X26967,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1997,"19,880"
Richmond,517650-G23,517665,RICHMOND,MONTROSE HEIGHTS STA,5300 KLOCKNER DR,RICHMOND CITY,HENRICO,VA,23231-9998,Active,Owned,1373671,X27203,Post Office,Station,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,11/1/1998,"44,122"
Richmond,517650-G23,517665,RICHMOND,MONTROSE HEIGHTS STA,5300 KLOCKNER DR,RICHMOND CITY,HENRICO,VA,23231-9998,Active,Owned,1453183,14275,Post Office,Carrier Annex (ANX),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,11/1/1998,"44,122"
Richmond,517650-G24,517667,RICHMOND,POCOSHOCK BRANCH,7501 LADY BLAIR LN,INDEPENDENT CITY,RICHMOND,VA,23236-9998,Active,Owned,1432959,1542,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/2000,"18,560"
Richmond,517650-G24,517667,RICHMOND,POCOSHOCK BRANCH,7501 LADY BLAIR LN,INDEPENDENT CITY,RICHMOND,VA,23236-9998,Active,Owned,1453127,14256,Post Office,Carrier Annex (ANX),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/2000,"18,560"
Richmond,517650-G20,517669,RICHMOND,REGENCY BRANCH,2000 STARLING DR,INDEPENDENT CITY,HENRICO,VA,23229-9998,Active,Owned,1437363,X27504,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1991,"26,134"
