Owned Area - Building Inventory 2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
District,Fin-Sub,Chrgbl Fin No,PO Name,Unit Name,Property Address,County,City,ST,ZIP Code,Property Status,Ownership,FDB ID (All),AMS Locale Key (All),FDB Facility Type (All),FDB Facility Subtype (All),Building Ownership Description,Land Desc,Space Certified Indicator,Bldg Occu Date,Int Sq Ft
Triboro,350888-G01,350888,BROOKLYN,WILLIAMSBURG STATION,263 S 4TH ST,KINGS,BROOKLYN,NY,11211-9997,Active,Owned,1387747,V17037,Post Office,Station,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,2/1/1966,"19,428"
Triboro,350993-G01,350993,BROOKLYN,WYCKOFF HEIGHTS STA.,86 WYCKOFF AVE,KINGS,BROOKLYN,NY,11237-9997,Active,Owned,1388370,V17107,Post Office,Station,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,7/1/1951,"11,522"
Albany,351015-G01,351015,BRUSHTON,MAIN OFFICE,1249 WASHINGTON ST,FRANKLIN,BRUSHTON,NY,12916-9998,Active,Owned,1356160,V12332,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,3/1/1962,"1,200"
Western New York,351029-G32,351014,BUFFALO,AIRPORT MAIL FACILITY,285 CAYUGA RD,ERIE,BUFFALO,NY,14241-0001,Active,Owned,1433694,V11836,Post Office,Finance Branch - No Delivery,"USPS Building, Const. by USPS",Land Data on separate record,Yes,10/1/1991,"26,000"
Western New York,351025-G18,351025,BUFFALO,AMHERST BRANCH,5500 N BAILEY AVE,ERIE,BUFFALO,NY,14226-9998,Active,Owned,1433699,V11898,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,5/1/1990,"28,575"
Western New York,351025-G09,351025,BUFFALO,CENTRAL PARK STATION,170 MANHATTAN AVE,ERIE,BUFFALO,NY,14215-9998,Active,Owned,1357522,V12497,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1980,"15,045"
Western New York,351025-G13,351025,BUFFALO,CHEEKTOWAGA/SC CONS,125 GALLERIA DR,ERIE,BUFFALO,NY,14225-9998,Active,Owned,1433727,V12540,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1984,"20,500"
Western New York,351025-G12,351025,BUFFALO,ELLICOTT STATION,701 WASHINGTON ST,ERIE,BUFFALO,NY,14203-9998,Active,Owned,1362384,V13196,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,7/1/1978,"9,870"
Western New York,351025-G12,351025,BUFFALO,ELLICOTT STATION,701 WASHINGTON ST,ERIE,BUFFALO,NY,14203-9998,Active,Owned,1544814,19067,Post Office,Finance Station - No Delivery,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,7/1/1978,"9,870"
Western New York,351025-G24,351025,BUFFALO,NIAGARA SQUARE STA.,229 W GENESEE ST,ERIE,BUFFALO,NY,14202-2604,Active,Owned,1375071,V14998,Post Office,Station,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,1/1/1995,"20,987"
Western New York,351025-G24,351025,BUFFALO,NIAGARA SQUARE STA.,229 W GENESEE ST,ERIE,BUFFALO,NY,14202-2604,Active,Owned,1448931,11475,Administrative Office,Office of the Inspector General Office (OIG),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,1/1/1995,"20,987"
Western New York,351025-G19,351025,BUFFALO,NORTHSIDE STATION,725 HERTEL AVE,ERIE,BUFFALO,NY,14207-9998,Active,Owned,1375555,V15126,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,12/1/1992,"40,842"
Western New York,351026-G15,351026,BUFFALO,P&DC,1200 WILLIAM ST,ERIE,BUFFALO,NY,14240-9701,Active,Owned,1000089,8231,Administrative Office,Consumer Affairs Office,Unknown,Unknown,Yes,10/1/1963,"429,715"
Western New York,351026-G15,351026,BUFFALO,P&DC,1200 WILLIAM ST,ERIE,BUFFALO,NY,14240-9701,Active,Owned,1433721,V12343,Network Facilities,Network Distribution Center (NDC/ASF),Unknown,Unknown,Yes,10/1/1963,"429,715"
Western New York,351026-G15,351026,BUFFALO,P&DC,1200 WILLIAM ST,ERIE,BUFFALO,NY,14240-9701,Active,Owned,1433722,V12344,Post Office,Main Post Office,Unknown,Unknown,Yes,10/1/1963,"429,715"
Western New York,351026-G15,351026,BUFFALO,P&DC,1200 WILLIAM ST,ERIE,BUFFALO,NY,14240-9701,Active,Owned,1434042,V19951,Administrative Office,District Administrative Office (DM),Unknown,Unknown,Yes,10/1/1963,"429,715"
Western New York,351026-G15,351026,BUFFALO,P&DC,1200 WILLIAM ST,ERIE,BUFFALO,NY,14240-9701,Active,Owned,1441030,V12342,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),Unknown,Unknown,Yes,10/1/1963,"429,715"
Western New York,351026-G15,351026,BUFFALO,P&DC,1200 WILLIAM ST,ERIE,BUFFALO,NY,14240-9701,Active,Owned,1444459,8859,Administrative Office,Postal Inspection Service Field Division (USPIS),Unknown,Unknown,Yes,10/1/1963,"429,715"
Western New York,351026-G15,351026,BUFFALO,P&DC,1200 WILLIAM ST,ERIE,BUFFALO,NY,14240-9701,Active,Owned,1496774,18277,Post Office,Carrier Annex (ANX),Unknown,Unknown,Yes,10/1/1963,"429,715"
Western New York,351025-G11,351025,BUFFALO,SOUTH SIDE STATION,2061 S PARK AVE,ERIE,BUFFALO,NY,14220-9998,Active,Owned,1382277,V16225,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1985,"21,016"
Western New York,351027-G17,351027,BUFFALO,VMF,1200 WILLIAM ST RM G42,ERIE,BUFFALO,NY,14240-9351,Active,Owned,1434018,V19890,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,10/1/1963,"66,250"
Western New York,351025-G05,351025,BUFFALO,WEST SENECA BRANCH,4300 SENECA ST,ERIE,BUFFALO,NY,14224-9998,Active,Owned,1433926,V16941,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1978,"30,257"
Western New York,351025-G16,351025,BUFFALO,WESTSIDE STATION,465 GRANT ST,ERIE,BUFFALO,NY,14213-9998,Active,Owned,1387189,V16945,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1987,"14,000"
Western New York,351025-G10,351025,BUFFALO,WILLIAMSVILLE BRANCH,5325 SHERIDAN DR,ERIE,BUFFALO,NY,14221-9998,Active,Owned,1433934,V17041,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1978,"16,120"
Albany,351055-G01,351055,BURNT HI/BALLSTON LK,MAIN OFFICE,845 STATE ROUTE 50,SARATOGA,BURNT HILLS,NY,12027-9998,Active,Owned,1356432,V12359,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1996,"12,080"
Albany,351095-G01,351095,CALCIUM,MAIN OFFICE,24841 SANFORD CORNERS RD,JEFFERSON,CALCIUM,NY,13616-9998,Active,Owned,1356598,V12384,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,11/1/1985,"1,200"
Albany,351140-G01,351140,CAMILLUS,MAIN OFFICE,120 KASSON RD,ONONDAGA,CAMILLUS,NY,13031-9998,Active,Owned,1356763,V12398,Post Office,Administrative Post Office (APO),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,9/1/1990,"12,014"
Albany,351165-G01,351165,CANAJOHARIE,MAIN OFFICE,50 W MAIN ST,MONTGOMERY,CANAJOHARIE,NY,13317-9998,Active,Owned,1356833,V12409,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1937,"6,694"
Western New York,351170-G04,351170,CANANDAIGUA,MAIN OFFICE,405 EASTERN BLVD,ONTARIO,CANANDAIGUA,NY,14424-9998,Active,Owned,1356841,V12412,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1991,"19,212"
Albany,351180-G01,351180,CANASTOTA,MAIN OFFICE,118 S PETERBORO ST,MADISON,CANASTOTA,NY,13032-9998,Active,Owned,1356844,V12415,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,1/1/1939,"7,934"
Western New York,351190-G01,351190,CANEADEA,MAIN OFFICE MODULAR,8911 STATE ROUTE 19,ALLEGANY,CANEADEA,NY,14717-9998,Active,Owned,,,,,"USPS Building, Const. by USPS",Land Data on separate record,No,,480
Albany,351205-G01,351205,CANTON,MAIN OFFICE,100 MAIN ST,ST. LAWRENCE,CANTON,NY,13617-9998,Active,Owned,1356893,V12421,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1937,"9,755"
West Chester,351225-G01,351225,CARMEL,MAIN OFFICE,29 FAIR ST,PUTNAM,CARMEL,NY,10512-9998,Active,Owned,1357054,V12431,Post Office,Main Post Office,Unknown,Unknown,Yes,2/1/1962,"5,806"
Albany,351240-G01,351240,CARTHAGE,MAIN OFFICE,521 STATE ST,JEFFERSON,CARTHAGE,NY,13619-9998,Active,Owned,1357161,V12441,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,1/1/1935,"4,320"
West Chester,351285-G01,351285,CATSKILL,MAIN OFFICE,270 MAIN ST,GREENE,CATSKILL,NY,12414-9998,Active,Owned,1357308,V12463,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,7/1/1936,"11,316"
Long Island,351315-G01,351315,CEDARHURST,MAIN OFFICE,124 GROVE AVE,NASSAU,CEDARHURST,NY,11516-2315,Active,Owned,1357402,V12472,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,9/1/1960,"5,373"
Long Island,351335-G01,351335,CENTEREACH,MAIN OFFICE,245 CENTEREACH MALL,SUFFOLK,CENTEREACH,NY,11720-2716,Active,Owned,1357468,V12482,Post Office,Main Post Office,"USPS Building, Const. by USPS",Land Data on separate record,Yes,1/1/1984,"8,402"
Long Island,351345-G01,351345,CENTERPORT,MAIN OFFICE,434 E MAIN ST,SUFFOLK,CENTERPORT,NY,11721-1542,Active,Owned,1357471,V12484,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,7/1/2004,"5,173"
Long Island,351360-G01,351360,CENTRAL ISLIP,MAIN OFFICE,110 E SUFFOLK AVE,SUFFOLK,CENTRAL ISLIP,NY,11722-2430,Active,Owned,1357514,V12492,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,2/1/1992,"14,995"
Albany,351365-G01,351365,CENTRAL SQUARE,MAIN OFFICE,555 S MAIN ST,OSWEGO,CENTRAL SQUARE,NY,13036-9998,Active,Owned,1357528,V12499,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,7/1/1988,"2,710"
West Chester,351400-G01,351400,CHAPPAQUA,MAIN OFFICE,107 N GREELEY AVE,WESTCHESTER,CHAPPAQUA,NY,10514-9998,Active,Owned,1357652,V12512,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1990,"11,552"
Albany,351420-G01,351420,CHATHAM,MAIN OFFICE,35 RAILROAD AVE,COLUMBIA,CHATHAM,NY,12037-9998,Active,Owned,1357735,V12531,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,12/1/1975,"2,784"
Western New York,351455-G01,351455,CHEMUNG,MAIN OFFICE,733 MAIN ST,CHEMUNG,CHEMUNG,NY,14825-9998,Active,Owned,1357781,V12548,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,3/1/1988,676
Western New York,351475-G01,351475,CHERRY CREEK,MAIN OFFICE,6746 MAIN ST,CHAUTAUQUA,CHERRY CREEK,NY,14723-9899,Active,Owned,1357808,V12559,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,1/1/1988,"1,275"
Albany,351500-G02,351500,CHESTERTOWN,MAIN OFFICE,6323 STATE ROUTE 9,WARREN,CHESTERTOWN,NY,12817-9998,Active,Owned,1357874,V12567,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,12/1/1992,"1,682"
Albany,351545-G01,351545,CHURUBUSCO,MAIN OFFICE,1306 CLINTON MILLS RD,CLINTON,CHURUBUSCO,NY,12923-9998,Active,Owned,1358050,V12591,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,8/1/1987,"1,162"
Albany,351648-G01,351648,CLIFTON PARK,HALFMOON STATION,2 PROGRESS DR,SARATOGA,CLIFTON PARK,NY,12065-9211,Active,Owned,1433051,1958,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/1999,"12,236"
Albany,351647-G01,351647,CLIFTON PARK,MAIN OFFICE,1764 ROUTE 9,SARATOGA,CLIFTON PARK,NY,12065-9998,Active,Owned,1358377,V12634,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,3/1/1976,"13,198"
Albany,351660-G01,351660,CLINTON,MAIN OFFICE,40 COLLEGE ST,ONEIDA,CLINTON,NY,13323-9998,Active,Owned,1358408,V12639,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,2/1/1990,"6,247"
Western New York,351685-G01,351685,CLYDE,MAIN OFFICE,20 S PARK ST,WAYNE,CLYDE,NY,14433-9998,Active,Owned,1358466,V12650,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1941,"6,409"
Albany,351695-G01,351695,COBLESKILL,MAIN OFFICE,111 UNION ST,SCHOHARIE,COBLESKILL,NY,12043-9998,Active,Owned,1358522,V12656,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,7/1/1935,"3,426"
Albany,351725-G01,351725,COHOES,MAIN OFFICE,101 MOHAWK ST,ALBANY,COHOES,NY,12047-9998,Active,Owned,1358578,V12664,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,5/1/1924,"9,730"
Long Island,351745-G01,351745,COLD SPRING HARBOR,MAIN OFFICE,126 MAIN ST,SUFFOLK,COLD SPRING HARBOR,NY,11724-1404,Active,Owned,1358602,V12672,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,5/1/1963,"3,479"
Western New York,351735-G01,351735,COLDEN,MAIN OFFICE,8665 STATE RD,ERIE,COLDEN,NY,14033-9998,Active,Owned,1358604,V12679,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,10/1/1987,"1,682"
Long Island,351785-G01,351785,COMMACK,MAIN OFFICE,150 VETERANS MEMORIAL HWY,SUFFOLK,COMMACK,NY,11725-3634,Active,Owned,1358843,V12715,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,7/1/1975,"18,232"
Albany,351790-G01,351790,COMSTOCK,MAIN OFFICE,11762 STATE ROUTE 22,WASHINGTON,COMSTOCK,NY,12821-2103,Active,Owned,1358877,V12716,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,7/1/1963,"1,000"
Albany,351820-G01,351820,CONKLIN,MAIN OFFICE,1101 CONKLIN RD,BROOME,CONKLIN,NY,13748-9998,Active,Owned,1358937,V12727,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,5/1/1991,"2,756"
Albany,351860-G01,351860,COOPERSTOWN,MAIN OFFICE,40 MAIN ST,OTSEGO,COOPERSTOWN,NY,13326-9998,Active,Owned,1359184,V12747,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1936,"7,467"
Western New York,351915-G03,351915,CORNING,MAIN OFFICE,198 BAKER ST,STEUBEN,CORNING,NY,14830-9998,Active,Owned,1359286,V12769,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,6/1/2001,"17,580"
Western New York,351915-G01,351915,CORNING,OLD MAIN OFFICE,129 WALNUT ST,STEUBEN,CORNING,NY,14830-9997,Active,Owned,1382393,V15127,Post Office,Finance Station,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1909,"11,190"
Albany,351940-G01,351940,CORTLAND,MAIN OFFICE,88 MAIN ST,CORTLAND,CORTLAND,NY,13045-9998,Active,Owned,1359332,V12784,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1915,"17,426"
Albany,351995-G01,351995,CROGHAN,MAIN OFFICE,6915 BANK ST,LEWIS,CROGHAN,NY,13327-9998,Active,Owned,1359857,V12827,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,,"1,500"
Western New York,352085-G01,352085,DANSVILLE,MAIN OFFICE,116 MAIN ST,LIVINGSTON,DANSVILLE,NY,14437-9998,Active,Owned,1360269,V12868,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1933,"13,298"
Albany,352105-G01,352105,DAVENPORT CENTER,MAIN OFFICE,11892 Rt 23,DELAWARE,DAVENPORT CENTER,NY,13751-9998,Active,Owned,,,,,"USPS Building, Not Prev. Leased",Land Data on separate record,No,,0
Western New York,352110-G01,352110,DAYTON,MAIN OFFICE,9593 ROUTE 62,CATTARAUGUS,DAYTON,NY,14041-9706,Active,Owned,1360393,V12877,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,9/1/1985,600
Albany,352115-G01,352115,DEANSBORO,MAIN OFFICE MODULAR,2715 STATE ROUTE 12B,ONEIDA,DEANSBORO,NY,13328-9998,Active,Owned,1360454,V12886,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,2/6/2002,"1,050"
Long Island,352125-G01,352125,DEER PARK,MAIN OFFICE,375 CARLLS PATH,SUFFOLK,DEER PARK,NY,11729-4406,Active,Owned,1360519,V12889,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,8/1/1981,"9,991"
Albany,352165-G01,352165,DELHI,MAIN OFFICE,8 COURT ST,DELAWARE,DELHI,NY,13753-9998,Active,Owned,1360600,V12905,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,12/1/1939,"4,388"
Albany,352170-G01,352170,DELMAR,MAIN OFFICE,357 DELAWARE AVE,ALBANY,DELMAR,NY,12054-9998,Active,Owned,1360617,V12906,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1940,"11,422"
Western New York,352195-G01,352195,DEPEW,MAIN OFFICE,165 WARSAW ST,ERIE,DEPEW,NY,14043-9998,Active,Owned,1360710,V12919,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1939,"6,951"
Western New York,352195-G04,352195,DEPEW/LANCASTER ,CARRIER ANNEX,1763 COMO PARK BLVD,ERIE,DEPEW,NY,14043-9993,Active,Owned,1434065,V1A563,Post Office,Carrier Annex (ANX),"USPS Building, Prev. Leased",Lease Purchase,Yes,4/1/1998,"23,149"
Albany,352235-G01,352235,DIAMOND POINT,MAIN OFFICE,801 DIAMOND POINT RD,WARREN,DIAMOND POINT,NY,12824-2907,Active,Owned,1360819,V12935,Post Office,Remotely Managed Post Office (RMPO),Lease Purchase,Lease Purchase,No,2/1/1995,494
New York,359628-G01,359628,DO NOT USE SHOULD BE ID ,359628-001 USE ZIP 10001,421 8TH AVE RM 4202O,NEW YORK,NEW YORK,NY,10199-9631,Active,Owned,1434034,V19940,Administrative Office,District Administrative Office (DM),"USPS Building, Transferred","USPS Land, Transferred",Yes,1/1/1914,"1,251,972"
New York,359628-G01,359628,DO NOT USE SHOULD BE ID ,359628-001 USE ZIP 10001,421 8TH AVE RM 4202O,NEW YORK,NEW YORK,NY,10199-9631,Active,Owned,1444094,8374,Administrative Office,Consumer Affairs Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,1/1/1914,"1,251,972"
West Chester,352250-G01,352250,DOBBS FERRY,MAIN OFFICE,120 MAIN ST,WESTCHESTER,DOBBS FERRY,NY,10522-9998,Active,Owned,1360969,V12942,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,1/1/1936,"4,090"
Albany,352255-G01,352255,DOLGEVILLE,MAIN OFFICE,41 S MAIN ST,HERKIMER,DOLGEVILLE,NY,13329-9998,Active,Owned,1360997,V12943,Post Office,Administrative Post Office (APO),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,6/1/1940,"8,506"
Western New York,352310-G01,352310,DUNKIRK,MAIN OFFICE,410 CENTRAL AVE,CHAUTAUQUA,DUNKIRK,NY,14048-9998,Active,Owned,1361464,V12977,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1930,"11,580"
Western New York,352355-G01,352355,EAST AMHERST,MAIN OFFICE,9830 TRANSIT RD,ERIE,EAST AMHERST,NY,14051-9998,Active,Owned,1361640,V13050,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1986,"4,700"
Western New York,352360-G01,352360,EAST AURORA,MAIN OFFICE,408 QUAKER RD,ERIE,EAST AURORA,NY,14052-9998,Active,Owned,1361647,V13052,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,2/1/1992,"13,453"
Albany,352365-G02,352365,EAST BERNE,MAIN OFFICE,873 HELDERBERG TRL,ALBANY,EAST BERNE,NY,12059-9998,Active,Owned,1361663,V13055,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Prev. Leased","USPS Land, Not Prev. Leased",No,8/1/1995,"1,507"
Long Island,352415-G02,352415,EAST HAMPTON,MAIN OFFICE,12 GAY RD,SUFFOLK,EAST HAMPTON,NY,11937-2629,Active,Owned,1361737,V13078,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,1/1/1996,"12,100"
Long Island,352455-G01,352455,EAST NORTHPORT,MAIN OFFICE,297 LARKFIELD RD,SUFFOLK,EAST NORTHPORT,NY,11731-2417,Active,Owned,1361797,V13106,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1997,"20,825"
Western New York,352505-G01,352505,EAST ROCHESTER,MAIN OFFICE,206 W COMMERCIAL ST,MONROE,EAST ROCHESTER,NY,14445-9998,Active,Owned,1361829,V13120,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1937,"4,035"
Long Island,352520-G01,352520,EAST SETAUKET,MAIN OFFICE,450 ROUTE 25A,SUFFOLK,EAST SETAUKET,NY,11733-2841,Active,Owned,1361842,V13124,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/1979,"8,540"
Albany,352530-G02,352530,EAST SYRACUSE,MAIN OFFICE,404 W MANLIUS ST,ONONDAGA,EAST SYRACUSE,NY,13057-9998,Active,Owned,1361870,V13134,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,9/1/1961,"6,672"
West Chester,352640-G01,352640,ELLENVILLE,MAIN OFFICE,1 LIBERTY SQ,ULSTER,ELLENVILLE,NY,12428-9998,Active,Owned,1362374,V13192,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1940,"6,556"
Western New York,352665-G03,352665,ELMIRA,FORMER CARRIER ANNEX,1 INDUSTRIAL PARK BLVD,CHEMUNG,ELMIRA,NY,14901-9998,Active,Owned,,,,,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,1/1/1978,"36,360"
Western New York,352668-G06,352665,ELMIRA,MPC,1580 SULLIVAN ST,CHEMUNG,ELMIRA,NY,14901-9998,Active,Owned,1362453,V13213,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,3/1/1989,"60,849"
Western New York,352668-G06,352665,ELMIRA,MPC,1580 SULLIVAN ST,CHEMUNG,ELMIRA,NY,14901-9998,Active,Owned,1473670,17691,Post Office,Service Hub Facility (SHF),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,3/1/1989,"60,849"
Western New York,352665-G04,351034,ELMIRA,VMF,7 INDUSTRIAL PARK BLVD,CHEMUNG,ELMIRA,NY,14901-9354,Active,Owned,1434032,V19930,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,1/1/1978,"6,430"
Albany,352685-G01,352685,ENDICOTT,MAIN OFFICE,200 WASHINGTON AVE,BROOME,ENDICOTT,NY,13760-9998,Active,Owned,1362604,V13239,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1936,"12,209"
Western New York,352745-G02,352745,FAIRPORT,MAIN OFFICE,770 AYRAULT RD,MONROE,FAIRPORT,NY,14450-9998,Active,Owned,1363031,V13271,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1978,"15,225"
Triboro,352786-G01,352786,FAR ROCKAWAY,ARVERNE  STA.,329 BEACH 59TH ST,QUEENS,FAR ROCKAWAY,NY,11692-9997,Active,Owned,1353435,V11959,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,11/1/1976,"7,087"
Triboro,352785-G01,352785,FAR ROCKAWAY,MAIN OFFICE,1836 MOTT AVE,QUEENS,FAR ROCKAWAY,NY,11691-9998,Active,Owned,1363118,V13276,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,1/1/1936,"46,674"
Western New York,352765-G01,352765,FARMERSVILLE STATION,MAIN OFFICE,994 ELTON RD,CATTARAUGUS,FARMERSVILLE STATION,NY,14060-9998,Active,Owned,1363159,V13281,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,12/1/1985,600
Long Island,352775-G01,352775,FARMINGVILLE,MAIN OFFICE,500 HORSEBLOCK RD,SUFFOLK,FARMINGVILLE,NY,11738-1251,Active,Owned,1363186,V13286,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,11/1/1984,"5,052"
Albany,352800-G02,352800,FAYETTEVILLE,MAIN OFFICE,599 E GENESEE ST,ONONDAGA,FAYETTEVILLE,NY,13066-9998,Active,Owned,1363238,V13292,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,8/1/1978,"6,013"
Western New York,352825-G01,352825,FILLMORE,MAIN OFFICE,54 W MAIN ST,ALLEGANY,FILLMORE,NY,14735-9800,Active,Owned,1363375,V13316,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,11/1/1992,"1,056"
