Owned Area - Building Inventory 2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
District,Fin-Sub,Chrgbl Fin No,PO Name,Unit Name,Property Address,County,City,ST,ZIP Code,Property Status,Ownership,FDB ID (All),AMS Locale Key (All),FDB Facility Type (All),FDB Facility Subtype (All),Building Ownership Description,Land Desc,Space Certified Indicator,Bldg Occu Date,Int Sq Ft
Greater Boston,244591-G03,244591,MIDDLESEX ESSEX,P&DC,76 MAIN ST,MIDDLESEX,NORTH READING,MA,01889-9715,Active,Owned,1441064,V22061,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1990,"364,071"
Greater Boston,244600-G04,244600,MIDDLESEX-CENTRAL,DISTRICT OFFICE,74 MAIN ST,MIDDLESEX,NORTH READING,MA,01889-9801,Active,Owned,,,,,"USPS Building, Not Prev. Leased","USPS Land, Transferred",Yes,3/1/1989,"75,000"
Greater Boston,244624-G01,244624,MILFORD,MAIN OFFICE,4 CONGRESS ST STE 1,WORCESTER,MILFORD,MA,01757-9998,Active,Owned,1373091,V22064,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,12/1/1965,"11,739"
Greater Boston,244658-G01,244658,MILLBURY,MAIN OFFICE,119 ELM ST,WORCESTER,MILLBURY,MA,01527-9998,Active,Owned,1373134,V22067,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,6/1/1941,"7,184"
Greater Boston,244998-G01,244998,NANTUCKET,MAIN OFFICE,5 FEDERAL ST,NANTUCKET,NANTUCKET,MA,02554-9998,Active,Owned,1374371,V22139,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,1/1/1936,"7,157"
Greater Boston,245015-G03,245015,NATICK,MAIN OFFICE,18 HURON DR,MIDDLESEX,NATICK,MA,01760-5076,Active,Owned,1374451,V22140,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,,"2,200"
Greater Boston,245015-G01,245015,NATICK,NATICK STATION,15 COMMON ST,MIDDLESEX,NATICK,MA,01760-4762,Active,Owned,1374452,V27722,Post Office,Finance Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/1937,"9,945"
Connecticut Valley,245032-G01,245032,NEW BEDFORD,MAIN OFFICE,695 PLEASANT ST,BRISTOL,NEW BEDFORD,MA,02740-9998,Active,Owned,1374636,V22149,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1915,"42,523"
Connecticut Valley,245034-G01,245034,NEW BEDFORD,MT PLEASANT ST STA,748 MOUNT PLEASANT ST,BRISTOL,NEW BEDFORD,MA,02745-9998,Active,Owned,1374048,V22098,Post Office,Station,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,7/1/1987,"27,658"
Greater Boston,245083-G02,245083,NEWBURYPORT,ANNEX  DMU,12 MALCOLM HOYT DR,ESSEX,NEWBURYPORT,MA,01950-9997,Active,Owned,1450151,12308,Post Office,Carrier Annex (ANX),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1994,"29,713"
Greater Boston,245083-G01,245083,NEWBURYPORT,MAIN OFFICE,61 PLEASANT ST,ESSEX,NEWBURYPORT,MA,01950-9998,Active,Owned,1374955,V22167,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/1928,"9,656"
Connecticut Valley,245185-G01,245185,NORTH ADAMS,MAIN OFFICE,67 SUMMER ST,BERKSHIRE,NORTH ADAMS,MA,01247-9998,Active,Owned,1375232,V22206,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,3/1/1911,"23,103"
Connecticut Valley,245236-G01,245236,NORTH ATTLEBORO,MAIN OFFICE,30 S WASHINGTON ST,BRISTOL,NORTH ATTLEBORO,MA,02760-9998,Active,Owned,1374330,V22211,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,7/1/1915,"11,188"
Greater Boston,245440-G01,245440,NORTH EASTON,MAIN OFFICE,300 MAIN ST,BRISTOL,NORTH EASTON,MA,02356-9998,Active,Owned,1375303,V22223,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,4/1/1976,"6,406"
Connecticut Valley,245219-G02,245219,NORTHAMPTON,MAIN OFFICE,37 BRIDGE ST,HAMPSHIRE,NORTHAMPTON,MA,01060-9998,Active,Owned,1375488,V22255,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,2/1/1976,"10,641"
Greater Boston,245287-G01,245287,NORTHBOROUGH,MAIN OFFICE,235 W MAIN ST,WORCESTER,NORTHBOROUGH,MA,01532-9998,Active,Owned,1375491,V22257,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/2000,"7,569"
Greater Boston,245831-G01,245831,NORWOOD,MAIN OFFICE,1 CENTRAL ST,NORFOLK,NORWOOD,MA,02062-9998,Active,Owned,1375626,V22265,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,7/1/1933,"31,590"
Connecticut Valley,245967-G01,245967,ORANGE,MAIN OFFICE,72 S MAIN ST,ARENAC,ORANGE,MA,01364-9998,Active,Owned,1376217,V22282,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,4/1/1938,"4,823"
Connecticut Valley,246052-G01,246052,PALMER,MAIN OFFICE,1057 PARK ST,HAMPDEN,PALMER,MA,01069-9998,Active,Owned,1376655,V22296,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,1/1/1933,"13,425"
Greater Boston,246086-G02,246086,PEABODY - DANVERS,MAIN OFFICE,4 ESSEX CENTER DR,ESSEX,PEABODY,MA,01960-9998,Active,Owned,1377028,V22298,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1979,"26,270"
Greater Boston,246103-G01,246103,PEMBROKE,MAIN OFFICE,3 ELLIOT AVE,PLYMOUTH,PEMBROKE,MA,02359-9998,Active,Owned,1377120,V22301,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,5/1/1976,"6,920"
Connecticut Valley,246188-G04,246188,PITTSFIELD,MPO & VMF,212 FENN ST,BERKSHIRE,PITTSFIELD,MA,01201-9998,Active,Owned,1377672,V22313,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,10/1/1966,"48,840"
Connecticut Valley,246188-G04,246188,PITTSFIELD,MPO & VMF,212 FENN ST,BERKSHIRE,PITTSFIELD,MA,01201-9998,Active,Owned,1434689,V27724,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,10/1/1966,"48,840"
Greater Boston,246239-G02,246239,PLYMOUTH,MAIN OFFICE,100 LONG POND RD,PLYMOUTH,PLYMOUTH,MA,02360-9998,Active,Owned,1377862,V22319,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,4/1/1976,"10,241"
Greater Boston,246341-G01,246341,PROVINCETOWN,MAIN OFFICE,219 COMMERCIAL ST,BARNSTABLE,PROVINCETOWN,MA,02657-9998,Active,Owned,1378501,V22331,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",No,12/1/1934,"4,634"
Greater Boston,246358-G01,246358,RANDOLPH,MAIN OFFICE,16 THOMAS PATTEN DR,NORFOLK,RANDOLPH,MA,02368-9998,Active,Owned,1378786,V22336,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/1977,"12,432"
Greater Boston,246511-G01,246511,ROCKLAND,MAIN OFFICE,39 WEBSTER ST,PLYMOUTH,ROCKLAND,MA,02370-9998,Active,Owned,1379676,V22360,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,1/1/1934,"10,705"
Greater Boston,246528-G01,246528,ROCKPORT,MAIN OFFICE,39 BROADWAY,ESSEX,ROCKPORT,MA,01966-9998,Active,Owned,1379689,V22361,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",No,12/1/1938,"5,324"
Greater Boston,246681-G01,246681,SALEM,MAIN OFFICE,2 MARGIN ST,ESSEX,SALEM,MA,01970-9998,Active,Owned,1380484,V22409,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,10/1/1933,"34,188"
Greater Boston,247004-G02,247004,SHREWSBURY,CARRIER ANNEX,194 MAIN ST,WORCESTER,SHREWSBURY,MA,01545-8194,Active,Owned,1381595,V28227,Post Office,Carrier Annex (ANX),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,12/1/1998,"18,220"
Greater Boston,249623-G04,249623,SHREWSBURY,CENTRAL MASS P&DC,192 MAIN ST,WORCESTER,SHREWSBURY,MA,01546-0001,Active,Owned,1441082,V27659,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1991,"242,777"
Connecticut Valley,247480-G01,247480,SOUTH HADLEY,MAIN OFFICE,1 HADLEY ST,HAMPSHIRE,SOUTH HADLEY,MA,01075-9998,Active,Owned,1382172,V22509,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1940,"14,419"
Greater Boston,247497-G01,247497,SOUTH HAMILTON,MAIN OFFICE,49 RAILROAD AVE,ESSEX,SOUTH HAMILTON,MA,01982-9998,Active,Owned,1382173,V22511,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,4/1/1984,"5,040"
Greater Boston,247259-G01,247259,SOUTHBRIDGE,MAIN OFFICE,235 MAIN ST,WORCESTER,SOUTHBRIDGE,MA,01550-9998,Active,Owned,1382338,V22541,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,1/1/1929,"14,946"
Connecticut Valley,247821-G06,247821,SPRINGFIELD,COLD STORAGE,190 FIBERLOID ST,HAMPDEN,SPRINGFIELD,MA,01152-9751,Active,Owned,,,,,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,1/1/1975,"2,080"
Connecticut Valley,247820-G10,247820,SPRINGFIELD,FOREST PARK STATION,393 BELMONT AVE,HAMPDEN,SPRINGFIELD,MA,01108-9998,Active,Owned,1363692,V21791,Post Office,Station,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,9/1/1958,"8,821"
Connecticut Valley,247820-G02,247822,SPRINGFIELD,MAIN OFFICE,1883 MAIN ST,HAMPDEN,SPRINGFIELD,MA,01101-9998,Active,Owned,1382589,V22552,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,12/1/1970,"125,977"
Connecticut Valley,247821-G04,247822,SPRINGFIELD,NDC,190 FIBERLOID ST,HAMPDEN,SPRINGFIELD,MA,01152-9706,Active,Owned,1451738,13360,Mail Processing,Surface Transport Center (STC),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1975,"450,428"
Connecticut Valley,247822-G04,247821,SPRINGFIELD,NDC - P&DC,190 FIBERLOID ST,HAMPDEN,SPRINGFIELD,MA,01152-9900,Active,Owned,,,,,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1975,"124,448"
Connecticut Valley,247821-G12,247821,SPRINGFIELD,NDC EAST,190 FIBERLOID ST,HAMPDEN,SPRINGFIELD,MA,01152-9751,Active,Owned,,,,,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,7/1/1986,"312,925"
Connecticut Valley,247820-G05,247820,SPRINGFIELD,NDC-VMF,1800L PAGE BLVD,HAMPDEN,SPRINGFIELD,MA,01152-9311,Active,Owned,1382577,V22551,Network Facilities,Network Distribution Center (NDC/ASF),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,9/1/1985,"17,295"
Connecticut Valley,247820-G05,247820,SPRINGFIELD,NDC-VMF,1800L PAGE BLVD,HAMPDEN,SPRINGFIELD,MA,01152-9311,Active,Owned,1434688,V27723,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,9/1/1985,"17,295"
Connecticut Valley,247820-G05,247820,SPRINGFIELD,NDC-VMF,1800L PAGE BLVD,HAMPDEN,SPRINGFIELD,MA,01152-9311,Active,Owned,1444303,8668,Network Facilities,Network Distribution Center Annex (BAX),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,9/1/1985,"17,295"
Connecticut Valley,247820-G05,247820,SPRINGFIELD,NDC-VMF,1800L PAGE BLVD,HAMPDEN,SPRINGFIELD,MA,01152-9311,Active,Owned,1451557,13196,Mail Processing,"Logistics Distribution Center (LDC, PMA, PMPC)","USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,9/1/1985,"17,295"
Connecticut Valley,247824-G05,247824,SPRINGFIELD,OLD VMF,190 FIBERLOID ST,HAMPDEN,SPRINGFIELD,MA,01152-9751,Active,Owned,,,,,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,9/1/1985,"1,882"
Connecticut Valley,247821-G07,247821,SPRINGFIELD,VEHICLE STORAGE,190 FIBERLOID ST,HAMPDEN,SPRINGFIELD,MA,01152-9751,Active,Owned,,,,,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,1/1/1975,"9,620"
Greater Boston,247922-G02,247922,STOUGHTON,MAIN OFFICE,31 PORTER ST,NORFOLK,STOUGHTON,MA,02072-9998,Active,Owned,1383702,V22624,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,6/1/1976,"9,463"
Connecticut Valley,248024-G01,248024,SWANSEA,MAIN OFFICE,1278 GAR HWY,BRISTOL,SWANSEA,MA,02777-9998,Active,Owned,1384093,V22634,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,12/1/1992,"11,530"
Connecticut Valley,248058-G03,248058,TAUNTON,ANNEX  DMU,245 MYLES STANDISH BLVD,BRISTOL,TAUNTON,MA,02780-9998,Active,Owned,1384318,V22638,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,7/23/1994,"28,390"
Connecticut Valley,248058-G02,248058,TAUNTON,EAST TAUNTON,493 MIDDLEBORO AVE,BRISTOL,EAST TAUNTON,MA,02718-9998,Active,Owned,1434255,V21741,Post Office,Finance Branch,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,1/1/1981,"1,400"
Connecticut Valley,248058-G01,248058,TAUNTON,MAIN OFFICE,37 TAUNTON GRN,BRISTOL,TAUNTON,MA,02780-3226,Active,Owned,1384317,V27487,Post Office,Finance Station,"USPS Building, Transferred","USPS Land, Not Prev. Leased",Yes,9/1/1932,"23,059"
Greater Boston,248109-G01,248109,TEWKSBURY,MAIN OFFICE,1751 MAIN ST,MIDDLESEX,TEWKSBURY,MA,01876-9998,Active,Owned,1384476,V22641,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,3/1/1999,"15,214"
Greater Boston,248177-G01,248177,TOWNSEND,MAIN OFFICE,227 MAIN ST,MIDDLESEX,TOWNSEND,MA,01469-9998,Active,Owned,1384901,V22652,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,2/1/1976,"5,000"
Connecticut Valley,248228-G01,248228,TURNERS FALLS,MAIN OFFICE,178 AVENUE A,FRANKLIN,TURNERS FALLS,MA,01376-9998,Active,Owned,1385187,V22659,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1935,"6,764"
Greater Boston,248313-G01,248313,VINEYARD HAVEN,MAIN OFFICE,1 LAGOON POND RD,DUKES,VINEYARD HAVEN,MA,02568-5514,Active,Owned,1386016,V22675,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,7/1/1989,"4,512"
Greater Boston,248330-G01,248330,WAKEFIELD,MAIN OFFICE,321 MAIN ST,MIDDLESEX,WAKEFIELD,MA,01880-9998,Active,Owned,1386183,V22709,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,4/1/1934,"22,775"
Greater Boston,248364-G01,248364,WALPOLE,MAIN OFFICE,10 COMMON ST,NORFOLK,WALPOLE,MA,02081-9998,Active,Owned,1386316,V22714,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,2/1/1938,"6,211"
Connecticut Valley,248415-G02,248415,WARE,MAIN OFFICE,165 WEST ST,HAMPSHIRE,WARE,MA,01082-1457,Active,Owned,1386393,V22720,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,5/1/1990,"9,285"
Greater Boston,248432-G01,248432,WAREHAM,MAIN OFFICE,248 MAIN ST,PLYMOUTH,WAREHAM,MA,02571-9998,Active,Owned,1386396,V22721,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,2/1/1940,"6,400"
Greater Boston,248500-G01,248500,WEBSTER,MAIN OFFICE,339 MAIN ST,WORCESTER,WEBSTER,MA,01570-9998,Active,Owned,1386789,V22732,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,5/1/1965,"13,825"
Connecticut Valley,249163-G01,249163,WEST SPRINGFIELD,MAIN OFFICE,74 ELM ST,HAMPDEN,WEST SPRINGFIELD,MA,01089-9998,Active,Owned,1387200,V22796,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1936,"17,427"
Greater Boston,248636-G01,248636,WESTBOROUGH,MAIN OFFICE,150 E MAIN ST,WORCESTER,WESTBOROUGH,MA,01581-9998,Active,Owned,1387243,V22809,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1986,"10,721"
Connecticut Valley,248891-G02,248891,WESTFIELD,MAIN OFFICE,8 W SILVER ST,HAMPDEN,WESTFIELD,MA,01085-9998,Active,Owned,1387284,V22810,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,12/1/1975,"19,822"
Greater Boston,249384-G01,249384,WHITINSVILLE,MAIN OFFICE,44 CHURCH ST,WORCESTER,WHITINSVILLE,MA,01588-9998,Active,Owned,1387605,V22831,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1938,"6,059"
Greater Boston,249401-G01,249401,WHITMAN,MAIN OFFICE,64 SOUTH AVE,PLYMOUTH,WHITMAN,MA,02382-9998,Active,Owned,1387611,V22832,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,9/1/1938,"7,481"
Connecticut Valley,249435-G02,249435,WILBRAHAM,MAIN OFFICE,40 POST OFFICE PARK,HAMPDEN,WILBRAHAM,MA,01095-9998,Active,Owned,1387665,V22835,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1990,"14,890"
Connecticut Valley,249486-G01,249486,WILLIAMSTOWN,MAIN OFFICE,56 SPRING ST,BERKSHIRE,WILLIAMSTOWN,MA,01267-9998,Active,Owned,1387769,V22840,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1933,"7,438"
Greater Boston,249520-G01,249520,WINCHENDON,MAIN OFFICE,160 CENTRAL ST,WORCESTER,WINCHENDON,MA,01475-9998,Active,Owned,1387901,V22846,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1941,"7,579"
Greater Boston,249554-G01,249554,WINCHESTER,MAIN OFFICE,48 WATERFIELD RD,MIDDLESEX,WINCHESTER,MA,01890-9998,Active,Owned,1387914,V22848,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,9/1/1927,"9,502"
Greater Boston,249588-G01,249588,WOBURN,CENTER STA.,2 ABBOTT ST,MIDDLESEX,WOBURN,MA,01801-9991,Active,Owned,1388102,V27325,Post Office,Finance Station,"USPS Building, Transferred","USPS Land, Transferred",Yes,10/1/1911,"9,935"
Greater Boston,249588-G03,249588,WOBURN,MPO & CARRIER ANNEX,462 WASHINGTON ST,MIDDLESEX,WOBURN,MA,01801-9997,Active,Owned,1388103,V22856,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,12/1/1976,"97,803"
Greater Boston,249588-G03,249588,WOBURN,MPO & CARRIER ANNEX,462 WASHINGTON ST,MIDDLESEX,WOBURN,MA,01801-9997,Active,Owned,1443519,7450,Administrative Office,Office of the Inspector General Office (OIG),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,12/1/1976,"97,803"
Greater Boston,249622-G10,249622,WORCESTER,MPO,4 E CENTRAL ST,WORCESTER,WORCESTER,MA,01613-9712,Active,Owned,1388293,V22863,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,5/1/1970,"139,130"
Greater Boston,249622-G10,249622,WORCESTER,MPO,4 E CENTRAL ST,WORCESTER,WORCESTER,MA,01613-9712,Active,Owned,1444386,8776,Other Customer Service,Computerized Forwarding System (CFS),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,5/1/1970,"139,130"
Greater Boston,249622-G12,249622,WORCESTER,VMF,4 E CENTRAL ST,WORCESTER,WORCESTER,MA,01613-9721,Active,Owned,1434675,V27706,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,,"11,200"
Total,,,,,,,,,,,,,,,,,,,,"12,273,391"
Count,,,,,,,,,,,,,,,,,,,,171
