Owned Area - Building Inventory 2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
District,Fin-Sub,Chrgbl Fin No,PO Name,Unit Name,Property Address,County,City,ST,ZIP Code,Property Status,Ownership,FDB ID (All),AMS Locale Key (All),FDB Facility Type (All),FDB Facility Subtype (All),Building Ownership Description,Land Desc,Space Certified Indicator,Bldg Occu Date,Int Sq Ft
Chicago,161547-G59,161547,CHICAGO,MPO-BOILER PLANT,400 W POLK ST,COOK,CHICAGO,IL,60600-9998,Active,Owned,,,,,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,9/1/1980,"19,109"
Chicago,161567-G01,161567,CHICAGO,MT GREENWOOD BR,3349 W 111TH ST,COOK,CHICAGO,IL,60655-9998,Active,Owned,1373993,W14035,Post Office,Station,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,11/1/1963,"11,058"
Central Illinois,161541-G01,161541,CHICAGO,NDC,7500 ROOSEVELT RD,COOK,FOREST PARK,IL,60130-2296,Active,Owned,1434840,W12400,Network Facilities,Network Distribution Center (NDC/ASF),"USPS Building, Const. by USPS","USPS Land, Transferred",Yes,4/1/1975,"720,336"
Central Illinois,161541-G01,161541,CHICAGO,NDC,7500 ROOSEVELT RD,COOK,FOREST PARK,IL,60130-2296,Active,Owned,1445862,10814,Network Facilities,Network Distribution Center Annex (BAX),"USPS Building, Const. by USPS","USPS Land, Transferred",Yes,4/1/1975,"720,336"
Central Illinois,161541-G01,161541,CHICAGO,NDC,7500 ROOSEVELT RD,COOK,FOREST PARK,IL,60130-2296,Active,Owned,1448429,10963,Network Facilities,Network Distribution Center Annex (BAX),"USPS Building, Const. by USPS","USPS Land, Transferred",Yes,4/1/1975,"720,336"
Central Illinois,161541-G02,161541,CHICAGO,NDC ANNEX,7500 ROOSEVELT RD,COOK,FOREST PARK,IL,60130-2296,Active,Owned,1444809,9287,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Transferred","USPS Land, Transferred",Yes,4/1/1975,"88,361"
Chicago,161570-G01,161570,CHICAGO,NORTHTOWN STATION,3401 W DEVON AVE,COOK,CHICAGO,IL,60659-9998,Active,Owned,1375559,W14212,Post Office,Finance Station,"USPS Building, Prev. Leased",Land Data on separate record,Yes,1/1/1965,"23,633"
Chicago,161571-G01,161571,CHICAGO,NORWOOD PARK STATION,6300 N NORTHWEST HWY,COOK,CHICAGO,IL,60631-9998,Active,Owned,1375630,W14222,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/1988,"12,826"
Chicago,161542-G70,161574,CHICAGO,OGDEN PARK STATION,6559 S ASHLAND AVE,COOK,CHICAGO,IL,60636-9998,Active,Owned,1375924,W14263,Post Office,Station,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,1/1/1961,"11,915"
Chicago,161547-G60,161547,CHICAGO,P&DC,433 W HARRISON ST STE 3012A,COOK,CHICAGO,IL,60699-9997,Active,Owned,1000019,8237,Administrative Office,Consumer Affairs Office,Unknown,Unknown,Yes,5/1/1996,"1,081,935"
Chicago,161547-G60,161547,CHICAGO,P&DC,433 W HARRISON ST STE 3012A,COOK,CHICAGO,IL,60699-9997,Active,Owned,1357902,1385,Post Office,Carrier Annex (ANX),Unknown,Unknown,Yes,5/1/1996,"1,081,935"
Chicago,161547-G60,161547,CHICAGO,P&DC,433 W HARRISON ST STE 3012A,COOK,CHICAGO,IL,60699-9997,Active,Owned,1433495,3469,Administrative Office,Postal Inspection Service Field Division (USPIS),Unknown,Unknown,Yes,5/1/1996,"1,081,935"
Chicago,161547-G60,161547,CHICAGO,P&DC,433 W HARRISON ST STE 3012A,COOK,CHICAGO,IL,60699-9997,Active,Owned,1434877,W13802,Post Office,Finance Station,Unknown,Unknown,Yes,5/1/1996,"1,081,935"
Chicago,161547-G60,161547,CHICAGO,P&DC,433 W HARRISON ST STE 3012A,COOK,CHICAGO,IL,60699-9997,Active,Owned,1435509,W1C155,Administrative Office,District Administrative Office (DM),Unknown,Unknown,Yes,5/1/1996,"1,081,935"
Chicago,161547-G60,161547,CHICAGO,P&DC,433 W HARRISON ST STE 3012A,COOK,CHICAGO,IL,60699-9997,Active,Owned,1441102,W12399,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),Unknown,Unknown,Yes,5/1/1996,"1,081,935"
Chicago,161547-G60,161547,CHICAGO,P&DC,433 W HARRISON ST STE 3012A,COOK,CHICAGO,IL,60699-9997,Active,Owned,1442351,6082,Administrative Office,Headquarters Related,Unknown,Unknown,Yes,5/1/1996,"1,081,935"
Chicago,161547-G60,161547,CHICAGO,P&DC,433 W HARRISON ST STE 3012A,COOK,CHICAGO,IL,60699-9997,Active,Owned,1443974,8241,Administrative Office,Office of the Inspector General Office (OIG),Unknown,Unknown,Yes,5/1/1996,"1,081,935"
Chicago,161547-G60,161547,CHICAGO,P&DC,433 W HARRISON ST STE 3012A,COOK,CHICAGO,IL,60699-9997,Active,Owned,1448330,10847,Other Customer Service,Computerized Forwarding System (CFS),Unknown,Unknown,Yes,5/1/1996,"1,081,935"
Chicago,161547-G60,161547,CHICAGO,P&DC,433 W HARRISON ST STE 3012A,COOK,CHICAGO,IL,60699-9997,Active,Owned,1452905,13870,Administrative Office,Postal Inspection Service Field Division (USPIS),Unknown,Unknown,Yes,5/1/1996,"1,081,935"
Chicago,161547-G60,161547,CHICAGO,P&DC,433 W HARRISON ST STE 3012A,COOK,CHICAGO,IL,60699-9997,Active,Owned,1457302,15292,Post Office,Carrier Annex (ANX),Unknown,Unknown,Yes,5/1/1996,"1,081,935"
Chicago,161542-G01,161504,CHICAGO,PILSEN STATION,1859 S ASHLAND AVE,COOK,CHICAGO,IL,60608-9998,Active,Owned,1377506,W14458,Post Office,Station,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1936,"17,026"
Chicago,161542-G21,161577,CHICAGO,RAVENSWOOD STATION,2522 W LAWRENCE AVE,COOK,CHICAGO,IL,60625-9998,Active,Owned,1378851,W14568,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,5/1/1979,"16,904"
Chicago,161542-G84,161580,CHICAGO,RIVERDALE BRANCH,661 W 138TH ST,COOK,RIVERDALE,IL,60827-9998,Active,Owned,1434899,W14624,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1997,"12,267"
Chicago,161585-G01,161585,CHICAGO,ROGERS PARK STATION,1723 W DEVON AVE,COOK,CHICAGO,IL,60660-9998,Active,Owned,1379762,W14668,Post Office,Station,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,2/1/1992,"26,442"
Chicago,161542-G31,161586,CHICAGO,ROSELAND STA,11033 S STATE ST,COOK,CHICAGO,IL,60628-9998,Active,Owned,1379896,W14696,Post Office,Station,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1936,"18,436"
Chicago,161542-GA4,161531,CHICAGO,SOUTH CHICAGO STATION,9308 S SOUTH CHICAGO AVE,COOK,CHICAGO,IL,60617-9998,Active,Owned,1368461,W14920,Post Office,Station,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,4/1/1965,"19,813"
Chicago,161542-G24,161505,CHICAGO,SOUTH SHORE STATION,7436 S EXCHANGE AVE,COOK,CHICAGO,IL,60649-9998,Active,Owned,1357664,W14935,Post Office,Station,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,1/1/1997,"23,825"
Chicago,161542-GD4,161587,CHICAGO,SOUTHWEST CARRIER ANNEX,4301 W 69TH ST,COOK,CHICAGO,IL,60629-9998,Active,Owned,1441504,3703,Post Office,Carrier Annex (ANX),"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,,"38,224"
Chicago,161542-G32,161591,CHICAGO,STOCKYARDS STATION,4101 S HALSTED ST STE 1,COOK,CHICAGO,IL,60609-9998,Active,Owned,1383637,W15178,Post Office,Station,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1936,"40,623"
Chicago,161592-G01,161592,CHICAGO,TWENTY-SECOND ST STA,2035 S STATE ST,COOK,CHICAGO,IL,60616-9998,Active,Owned,1385239,W15323,Post Office,Station,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,2/1/1992,"14,000"
Chicago,161542-G33,161593,CHICAGO,UPTOWN STATION,4850 N BROADWAY ST,COOK,CHICAGO,IL,60640-9998,Active,Owned,1385553,W15342,Post Office,Station,"USPS Building, Transferred","USPS Land, Transferred",Yes,4/1/1940,"24,930"
Chicago,161538-G14,161538,CHICAGO,VMF,740 S CANAL ST FL 1,COOK,CHICAGO,IL,60607-9361,Active,Owned,1432915,1384,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),Unknown,Unknown,Yes,8/1/1938,"406,519"
Chicago,161542-G43,161538,CHICAGO,WESTERN AVENUE GARAGE VMF,2301 W 51ST PL,COOK,CHICAGO,IL,60609-9721,Active,Owned,1443169,6980,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,12/1/1953,"52,236"
Chicago,160046-G02,160049,CHICAGO (CIMSC-North),INT'L/MILITARY SVC CTR,11560 W IRVING PARK RD,COOK,CHICAGO,IL,60701-9998,Active,Owned,1440963,1567,Mail Processing,Processing and Distribution Center/Facility (PDC/PDF),Unknown,Unknown,Yes,11/1/1993,"476,619"
Chicago,160046-G01,160049,CHICAGO (CIMSC-South),INT'L/MILITARY SVC CTR,11600 W IRVING PARK RD,COOK,CHICAGO,IL,60666-9998,Active,Owned,1352964,W11854,Post Office,Finance Station,"USPS Building, Const. by USPS",Land Data on separate record,Yes,8/1/1987,"862,630"
Chicago,160046-G01,160049,CHICAGO (CIMSC-South),INT'L/MILITARY SVC CTR,11600 W IRVING PARK RD,COOK,CHICAGO,IL,60666-9998,Active,Owned,1451865,13397,International Operations Facilities,International Service Center/Facility (ISC/ISF),"USPS Building, Const. by USPS",Land Data on separate record,Yes,8/1/1987,"862,630"
Central Illinois,161548-G03,161548,CHICAGO HEIGHTS,MAIN OFFICE PARKING,1301 WEST END AVENUE,COOK,CHICAGO HEIGHTS,IL,60411-9998,Active,Owned,,,,,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,3/1/2002,"3,356"
Central Illinois,161554-G01,161554,CHICAGO RIDGE,MAIN OFFICE,10525 RIDGELAND AVE,COOK,CHICAGO RIDGE,IL,60415-1832,Active,Owned,1357906,W12410,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,11/1/1961,"3,546"
Central Illinois,161560-G01,161560,CHILLICOTHE,MAIN OFFICE,1114 N 2ND ST,PEORIA,CHILLICOTHE,IL,61523-9998,Active,Owned,1357936,W12413,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1940,"6,966"
Central Illinois,161644-G01,161644,CLINTON,MAIN OFFICE,105 N QUINCY ST,DE WITT,CLINTON,IL,61727-9998,Active,Owned,1358395,W12452,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1903,"7,300"
Gateway,161704-G02,161704,COLLINSVILLE,CARRIER ANNEX,1610 EASTPORT PLAZA DR,MADISON,COLLINSVILLE,IL,62234-6127,Active,Owned,1358700,W12478,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/2001,"16,978"
Gateway,161734-G01,161734,COLUMBIA,MAIN OFFICE,800 COLUMBIA CTR,MONROE,COLUMBIA,IL,62236-9998,Active,Owned,1358782,W12485,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,6/1/1993,"10,244"
Central Illinois,161806-G01,161806,CORTLAND,MAIN OFFICE,50 S SOMONAUK RD,DE KALB,CORTLAND,IL,60112-4071,Active,Owned,1359334,W12509,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,8/1/1994,"1,344"
Central Illinois,161848-G01,161848,CRESTON,MAIN OFFICE,111 N MAIN ST,OGLE,CRESTON,IL,60113-1001,Active,Owned,1359816,W12544,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,1/1/2001,"1,500"
Central Illinois,161854-G03,161854,CRETE,MAIN OFFICE,515 CASS ST,WILL,CRETE,IL,60417-9998,Active,Owned,1359829,W12547,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,11/1/1959,"4,096"
Lakeland,161872-G02,161872,CRYSTAL LAKE,MAIN OFFICE,301 E CONGRESS PKWY,MCHENRY,CRYSTAL LAKE,IL,60014-6286,Active,Owned,1359961,W12558,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1993,"32,006"
Gateway,161920-G01,161920,DAHLGREN,MAIN OFFICE MODULAR,200 S 1ST ST,HAMILTON,DAHLGREN,IL,62828-9998,Active,Owned,1360152,W12575,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,8/1/1998,736
Central Illinois,161968-G01,161968,DANVERS,MAIN OFFICE,119 E EXCHANGE ST,MCLEAN,DANVERS,IL,61732-9347,Active,Owned,1360275,W12587,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,7/1/1962,"1,636"
Gateway,161974-G02,161974,DANVILLE,MAIN OFFICE,303 N HAZEL ST,VERMILION,DANVILLE,IL,61832-9998,Active,Owned,1360281,W12588,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,5/1/1986,"22,805"
Lakeland,161986-G01,161986,DAVIS JUNCTION,MAIN OFFICE,402 W CHICAGO AVE,OGLE,DAVIS JUNCTION,IL,61020-9414,Active,Owned,1360355,W12596,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,7/1/1994,"1,786"
Central Illinois,162034-G02,162034,DE KALB,MAIN OFFICE,600 E LINCOLN HWY,DE KALB,DEKALB,IL,60115-3883,Active,Owned,1360424,W12602,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,10/1/1975,"13,438"
Gateway,162004-G01,162004,DECATUR,MAIN OFFICE,214 N FRANKLIN ST FL 1,MACON,DECATUR,IL,62523-9998,Active,Owned,1360480,W12606,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1935,"44,807"
Gateway,162004-G02,162005,DECATUR,MEMORIAL STATION,1601 E MOUND RD,MACON,DECATUR,IL,62526-9398,Active,Owned,1360484,W13909,Post Office,Station,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1990,"34,833"
Lakeland,162016-G01,162016,DEERFIELD,MAIN OFFICE,707 OSTERMAN AVE,LAKE,DEERFIELD,IL,60015-4421,Active,Owned,1360533,W12612,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1978,"22,379"
Gateway,162046-G01,162046,DELAND,MAIN OFFICE MODULAR,101 NE 3RD ST,PIATT,DE LAND,IL,61839-7501,Active,Owned,1360427,W12603,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,5/1/2000,915
Lakeland,162094-G02,162094,DES PLAINES,MAIN OFFICE,1000 E OAKTON ST,COOK,DES PLAINES,IL,60018-6318,Active,Owned,1360747,W12634,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,4/1/1976,"47,206"
Lakeland,162136-G02,162136,DIXON,MAIN OFFICE,405 W 2ND ST,LEE,DIXON,IL,61021-2928,Active,Owned,1360961,W12660,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,4/1/1962,"17,278"
Central Illinois,162148-G01,162148,DOLTON,MAIN OFFICE,14212 COTTAGE GROVE AVE,COOK,DOLTON,IL,60419-9998,Active,Owned,1361005,W12667,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1975,"9,174"
Gateway,162202-G01,162202,DOWELL,MAIN OFFICE MODULAR,501 UNION AVE,JACKSON,DOWELL,IL,62927-9998,Active,Owned,1361117,W12682,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS",Land Data on separate record,No,11/1/1999,635
Central Illinois,162208-G01,162208,DOWNERS GROVE,MAIN OFFICE,920 CURTISS ST,DU PAGE,DOWNERS GROVE,IL,60515-9998,Active,Owned,1361122,W12683,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,8/1/1938,"26,651"
Central Illinois,162208-G02,162209,DOWNERS GROVE,WOODRIDGE BRANCH,2 PLAZA DR,DU PAGE,WOODRIDGE,IL,60517-9998,Active,Owned,1434956,W15603,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,12/1/1988,"23,961"
Gateway,162262-G01,162262,DU QUOIN,MAIN OFFICE,304 E MAIN ST,PERRY,DU QUOIN,IL,62832-9997,Active,Owned,1361363,W12697,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1915,"13,576"
Central Illinois,162238-G01,162238,DUNDEE,MAIN OFFICE,611 S 8TH ST,KANE,WEST DUNDEE,IL,60118-2188,Active,Owned,1361453,W12706,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1984,"6,615"
Central Illinois,162250-G01,162250,DUNLAP,MAIN OFFICE,114 N 2ND ST,PEORIA,DUNLAP,IL,61525-9998,Active,Owned,1361470,W12709,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,3/1/1999,"5,525"
Central Illinois,162274-G01,162274,DWIGHT,MAIN OFFICE,100 E MAZON AVE,LIVINGSTON,DWIGHT,IL,60420-9998,Active,Owned,1361544,W12718,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1937,"7,280"
Gateway,162292-G01,162292,EAST ALTON,MAIN OFFICE,200 SMITH AVE,MADISON,EAST ALTON,IL,62024-9998,Active,Owned,1361639,W12752,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1935,"7,850"
Hawkeye,162322-G01,162322,EAST MOLINE,MAIN OFFICE,805 16TH AVE,ROCK ISLAND,EAST MOLINE,IL,61244-9998,Active,Owned,1361787,W12770,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1933,"11,990"
Gateway,162334-G02,162334,EAST SAINT LOUIS,MAIN OFFICE,950 MISSOURI AVE,ST. CLAIR,EAST SAINT LOUIS,IL,62201-9998,Active,Owned,1361837,W12775,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,7/1/1976,"27,437"
Gateway,162382-G01,162382,EDWARDSVILLE,MAIN OFFICE,132 N KANSAS ST,MADISON,EDWARDSVILLE,IL,62025-9998,Active,Owned,1362133,W12803,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,5/1/1966,"16,898"
Central Illinois,162400-G01,162400,ELBURN,MAIN OFFICE,815 N MAIN ST,KANE,ELBURN,IL,60119-9998,Active,Owned,1362220,W12817,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",No,10/1/1998,"11,780"
Gateway,162424-G01,162424,ELDORADO,MAIN OFFICE,900 4TH ST,SALINE,ELDORADO,IL,62930-9998,Active,Owned,1362231,W12821,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1936,"8,826"
Central Illinois,162442-G01,162443,ELGIN,Carrier Annex,195 S RANDALL RD,KANE,ELGIN,IL,60123-5559,Active,Owned,1362271,22,Post Office,Carrier Annex (ANX),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1999,"25,880"
Central Illinois,162442-G02,162442,ELGIN,MAIN OFFICE,66 GROVE CT,KANE,ELGIN,IL,60120-5588,Active,Owned,1362263,W12827,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,9/1/1966,"34,288"
Central Illinois,162502-G01,162502,ELMHURST,MAIN OFFICE,154 W PARK AVE,DU PAGE,ELMHURST,IL,60126-3380,Active,Owned,1362448,W12861,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1935,"26,075"
Lakeland,162622-G01,162622,EVANSTON,MAIN OFFICE,1101 DAVIS ST,COOK,EVANSTON,IL,60201-5945,Active,Owned,1362845,W12900,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,6/1/1938,"68,291"
Lakeland,162626-G02,162626,EVANSTON,VMF,1700 EMERSON ST,COOK,EVANSTON,IL,60201-3495,Active,Owned,1435495,W1C128,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,8/1/1964,"4,909"
Gateway,162634-G03,162634,EWING,MAIN OFFICE,22 MILL ST,FRANKLIN,EWING,IL,62836-9998,Active,Owned,1362892,W12913,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Not Prev. Leased",Land Data on separate record,No,,0
Gateway,162658-G01,162658,FAIRFIELD,MAIN OFFICE,220 E DELAWARE ST,WAYNE,FAIRFIELD,IL,62837-9997,Active,Owned,1362986,W12921,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1934,"6,650"
Gateway,162790-G01,162790,FLORA,MAIN OFFICE,312 E NORTH AVE,CLAY,FLORA,IL,62839-9997,Active,Owned,1363538,W12979,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,1/1/1937,"5,003"
Central Illinois,162814-G01,162814,FOREST PARK,MAIN OFFICE,417 DES PLAINES AVE,COOK,FOREST PARK,IL,60130-1798,Active,Owned,1363688,W12991,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1938,"8,159"
Central Illinois,162868-G01,162868,FRANKFORT,MAIN OFFICE,21201 S ELSNER RD,WILL,FRANKFORT,IL,60423-9998,Active,Owned,1363982,W13024,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1990,"20,916"
Lakeland,162916-G01,162916,FREEPORT,MAIN OFFICE,103 N CHICAGO AVE FL 1,STEPHENSON,FREEPORT,IL,61032-9998,Active,Owned,1364122,W13039,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1903,"57,979"
Hawkeye,162922-G01,162922,FULTON,MAIN OFFICE,915 4TH ST,WHITESIDE,FULTON,IL,61252-9998,Active,Owned,1364269,W13047,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,8/1/1935,"6,565"
Lakeland,162946-G01,162946,GALENA,MAIN OFFICE,110 GREEN ST,JO DAVIESS,GALENA,IL,61036-2247,Active,Owned,1364328,W13056,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,11/1/1858,"2,178"
Central Illinois,162952-G01,162952,GALESBURG,MAIN OFFICE,476 E MAIN ST STE A,KNOX,GALESBURG,IL,61401-9998,Active,Owned,1434854,W13059,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1937,"35,484"
Central Illinois,162952-G01,162952,GALESBURG,MAIN OFFICE,476 E MAIN ST STE A,KNOX,GALESBURG,IL,61401-9998,Active,Owned,1473645,17666,Post Office,Service Hub Facility (SHF),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1937,"35,484"
Hawkeye,163006-G01,163006,GENESEO,MAIN OFFICE,120 W 1ST ST,HENRY,GENESEO,IL,61254-9998,Active,Owned,1364602,W13079,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,8/1/1926,"4,092"
Central Illinois,163012-G01,163012,GENEVA,MAIN OFFICE,26 S 3RD ST,KANE,GENEVA,IL,60134-2271,Active,Owned,1364613,W13080,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1938,"8,139"
Central Illinois,163048-G01,163048,GIBSON CITY,MAIN OFFICE,127 E 9TH ST,FORD,GIBSON CITY,IL,60936-9998,Active,Owned,1364729,W13091,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,3/1/1938,"5,227"
Gateway,163066-G01,163066,GILLESPIE,MAIN OFFICE,200 W SPRUCE ST,MACOUPIN,GILLESPIE,IL,62033-9998,Active,Owned,1364781,W13099,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",No,10/1/1935,"5,646"
Central Illinois,163090-G01,163090,GLADSTONE,MAIN OFFICE,306 S MAIN ST,HENDERSON,GLADSTONE,IL,61437-5110,Active,Owned,1364835,W13106,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,1/1/1955,455
Central Illinois,163132-G01,163132,GLEN ELLYN,FINANCE STATION,528 PENNSYLVANIA AVE,DU PAGE,GLEN ELLYN,IL,60137-4160,Active,Owned,1364889,W13114,Post Office,Finance Station,"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1935,"4,765"
Central Illinois,163132-G02,163132,GLEN ELLYN,MAIN OFFICE,757 DU PAGE BLVD,DU PAGE,GLEN ELLYN,IL,60137-7600,Active,Owned,1364890,W13113,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1976,"21,818"
Lakeland,163120-G03,163120,GLENCOE,MAIN OFFICE,336 HAZEL AVE,COOK,GLENCOE,IL,60022-2600,Active,Owned,1364933,W13119,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,7/1/1958,"5,083"
Lakeland,163138-G06,163138,GLENVIEW,MAIN OFFICE,1400 PATRIOT BLVD,COOK,GLENVIEW,IL,60026-7702,Active,Owned,1364996,W13125,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/4/2007,"28,498"
Central Illinois,163144-G02,163144,GLENWOOD,MAIN OFFICE,19 W MAIN ST,COOK,GLENWOOD,IL,60425-9998,Active,Owned,1365016,W13129,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,8/1/1963,"2,810"
Central Illinois,163690-G03,163690,GLENWOOD,TRI-CITY DDC/ANNEX,701 W HOLBROOK RD,COOK,GLENWOOD,IL,60425-9800,Active,Owned,1384996,W1C037,Post Office,Carrier Annex (ANX),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1995,"27,644"
Gateway,163150-G01,163150,GODFREY,MAIN OFFICE,400 TOLLE LN,MADISON,GODFREY,IL,62035-9998,Active,Owned,1365057,W13131,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/1977,"7,179"
Lakeland,163276-G01,163276,GRAYSLAKE,MAIN OFFICE,75 COMMERCE DR,LAKE,GRAYSLAKE,IL,60030-9998,Active,Owned,1365481,W13177,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,6/1/2002,"26,980"
