Owned Area - Building Inventory 2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
District,Fin-Sub,Chrgbl Fin No,PO Name,Unit Name,Property Address,County,City,ST,ZIP Code,Property Status,Ownership,FDB ID (All),AMS Locale Key (All),FDB Facility Type (All),FDB Facility Subtype (All),Building Ownership Description,Land Desc,Space Certified Indicator,Bldg Occu Date,Int Sq Ft
South Jersey,333705-G01,333705,HOLMDEL,MAIN OFFICE,10 CRAWFORDS CORNER RD,MONMOUTH,HOLMDEL,NJ,07733-9998,Active,Owned,1367247,V10655,Post Office,Main Post Office,"USPS Building, Const. by USPS",Land Data on separate record,Yes,9/1/1974,"6,743"
South Jersey,333850-G01,333850,JACKSON,MAIN OFFICE,915 BENNETTS MILLS RD,OCEAN,JACKSON,NJ,08527-9998,Active,Owned,1368178,V10685,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1974,"9,000"
Northern New Jersey,333871-G01,333871,JERSEY CITY,BERGEN STATION,528 BERGEN AVE,HUDSON,JERSEY CITY,NJ,07304-9998,Active,Owned,1354719,V10108,Post Office,Station,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,11/1/1998,"13,020"
Northern New Jersey,333872-G01,333872,JERSEY CITY,BERGEN STATION SOUTH,369 MARTIN LUTHER KING JR DR,HUDSON,JERSEY CITY,NJ,07305-9997,Active,Owned,1354718,V1A648,Post Office,Station,"USPS Building, Const. by USPS",Land Data on separate record,Yes,4/1/2000,"19,983"
Northern New Jersey,333870-G01,333870,JERSEY CITY,MAIN OFFICE,69 MONTGOMERY ST,HUDSON,JERSEY CITY,NJ,07302-3800,Active,Owned,1433590,V10698,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,11/1/1913,"90,517"
Northern New Jersey,333947-G01,333947,KEARNY,MAIN OFFICE,64 MIDLAND AVE,HUDSON,KEARNY,NJ,07032-9998,Active,Owned,1368743,V10714,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,1/1/1936,"26,250"
South Jersey,334125-G02,334125,LAKEHURST,MAIN OFFICE,1 BROWN AVE,OCEAN,LAKEHURST,NJ,08733-9998,Active,Owned,1369667,V10745,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,5/1/1976,"15,830"
South Jersey,334140-G02,334140,LAKEWOOD,MAIN OFFICE,1820 SWARTHMORE AVE,OCEAN,LAKEWOOD,NJ,08701-9998,Active,Owned,1369718,V10748,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,1/1/1990,"24,831"
South Jersey,334200-G01,334200,LANOKA HARBOR,MAIN OFFICE,402 US HIGHWAY 9,OCEAN,LANOKA HARBOR,NJ,08734-9998,Active,Owned,1369847,V10754,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,4/1/2000,"2,840"
South Jersey,334365-G01,334365,LEESBURG,MAIN OFFICE,174 HIGH ST,CUMBERLAND,LEESBURG,NJ,08327-9998,Active,Owned,1370123,V10770,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,2/1/1968,967
South Jersey,334425-G01,334425,LINCROFT,MAIN OFFICE,774 NEWMAN SPRINGS RD,MONMOUTH,LINCROFT,NJ,07738-9998,Active,Owned,1370507,V10776,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,11/1/1986,"5,488"
Northern New Jersey,334440-G03,334440,LINDEN,M.O. ADD'L SPA.,400 N WOOD AVE STE A,UNION,LINDEN,NJ,07036-9998,Active,Owned,1370519,V10777,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,10/1/1991,"5,100"
Northern New Jersey,334440-G01,334440,LINDEN,MAIN OFFICE,400 N WOOD AVE STE A,UNION,LINDEN,NJ,07036-9998,Active,Owned,,,,,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1938,"10,200"
Northern New Jersey,334485-G02,334485,LITTLE FALLS,MAIN OFFICE,229 MAIN ST,PASSAIC,LITTLE FALLS,NJ,07424-9998,Active,Owned,1370630,V10783,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,5/1/1999,"13,400"
Northern New Jersey,334545-G01,334545,LIVINGSTON,MAIN OFFICE,49 W MOUNT PLEASANT AVE,ESSEX,LIVINGSTON,NJ,07039-9998,Active,Owned,1370693,V10791,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,3/1/1988,"15,950"
South Jersey,330525-G04,330525,LONG BEACH ISLAND,MAIN OFFICE,7401 LONG BEACH BLVD,OCEAN,LONG BEACH TOWNSHIP,NJ,08008-3600,Active,Owned,1433600,V10799,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,,"7,569"
South Jersey,334590-G01,334590,LONG BRANCH,MAIN OFFICE,60 3RD AVE,MONMOUTH,LONG BRANCH,NJ,07740-9998,Active,Owned,1370858,V10802,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,12/1/1914,"19,299"
Northern New Jersey,334695-G01,334695,MADISON,MAIN OFFICE,10 LINCOLN PL,MORRIS,MADISON,NJ,07940-9998,Active,Owned,1371378,V10818,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",No,4/1/1936,"5,515"
South Jersey,334755-G01,334755,MANAHAWKIN,MAIN OFFICE,525 E BAY AVE,OCEAN,MANAHAWKIN,NJ,08050-9998,Active,Owned,1371588,V10825,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,3/1/1982,"6,320"
Northern New Jersey,334815-G03,334815,MANVILLE,MAIN OFFICE,101 BROOKS BLVD,SOMERSET,MANVILLE,NJ,08835-9998,Active,Owned,1371728,V10836,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,5/1/1972,"7,458"
South Jersey,334830-G01,334830,MAPLE SHADE,MAIN OFFICE,1 E MAIN ST,BURLINGTON,MAPLE SHADE,NJ,08052-9998,Active,Owned,1371749,V10838,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1978,"6,870"
South Jersey,334875-G01,334875,MARLTON,MAIN OFFICE,123 E MAIN ST,BURLINGTON,MARLTON,NJ,08053-1160,Active,Owned,1371932,V10847,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,4/1/1976,"9,211"
South Jersey,334890-G02,334890,MARMORA,MAIN OFFICE,120 TUCKAHOE RD,CAPE MAY,MARMORA,NJ,08223-9900,Active,Owned,1371935,V10849,Post Office,Main Post Office,"USPS Building, Const. by USPS",Land Data on separate record,No,11/1/1998,"5,576"
South Jersey,334935-G01,334935,MATAWAN,MAIN OFFICE,155 MAIN ST,MONMOUTH,MATAWAN,NJ,07747-9998,Active,Owned,1372125,V10853,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,6/1/1975,"21,880"
South Jersey,334980-G01,334980,MAYS LANDING,MAIN OFFICE,5306 ATLANTIC AVE,ATLANTIC,MAYS LANDING,NJ,08330-9998,Active,Owned,1372242,V10858,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1983,"7,581"
South Jersey,334995-G01,334995,MEDFORD,MAIN OFFICE,326 STOKES RD,BURLINGTON,MEDFORD,NJ,08055-1100,Active,Owned,1372518,V10872,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1985,"8,608"
Northern New Jersey,335010-G01,335010,MENDHAM,MAIN OFFICE,2 TEMPE WICK RD,MORRIS,MENDHAM,NJ,07945-9998,Active,Owned,1372691,V10876,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,10/1/1978,"3,348"
Northern New Jersey,335055-G01,335055,METUCHEN,MAIN OFFICE,360 MAIN ST,MIDDLESEX,METUCHEN,NJ,08840-9998,Active,Owned,1372864,V10889,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",No,2/1/1940,"8,362"
South Jersey,335115-G01,335115,MIDDLETOWN,MAIN OFFICE,1601 STATE ROUTE 35,MONMOUTH,MIDDLETOWN,NJ,07748-9998,Active,Owned,1372971,V10895,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1986,"8,962"
Northern New Jersey,335190-G01,335190,MILLBURN,MAIN OFFICE,300 MILLBURN AVE,ESSEX,MILLBURN,NJ,07041-9998,Active,Owned,1373132,V10909,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,8/1/1939,"8,375"
Northern New Jersey,335235-G02,335235,MILLTOWN,MAIN OFFICE,27 WASHINGTON AVE,MIDDLESEX,MILLTOWN,NJ,08850-9998,Active,Owned,1373212,V10914,Post Office,Main Post Office,Unknown,Unknown,No,11/1/1968,"7,992"
South Jersey,335250-G01,335250,MILLVILLE,MAIN OFFICE,302 N HIGH ST,CUMBERLAND,MILLVILLE,NJ,08332-9998,Active,Owned,1373221,V10916,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1928,"21,616"
Northern New Jersey,335325-G01,335325,MONMOUTH JUNCTION,MAIN OFFICE,651 RIDGE RD,MIDDLESEX,MONMOUTH JUNCTION,NJ,08852-9998,Active,Owned,1373510,V10931,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1977,"4,132"
Northern New Jersey,333855-G02,333855,MONROE (JAMESBURG),MAIN OFFICE,1601 PERRINEVILLE RD,MIDDLESEX,MONROE TOWNSHIP,NJ,08831-9998,Active,Owned,1368248,V10690,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1997,"24,985"
Northern New Jersey,335370-G01,335370,MONTCLAIR,MAIN OFFICE,125 GLENRIDGE AVE,ESSEX,MONTCLAIR,NJ,07042-9998,Active,Owned,1373575,V10940,Post Office,Main Post Office,"USPS Building, Prev. Leased",Land Data on separate record,Yes,9/1/1969,"20,300"
Northern New Jersey,335400-G01,335400,MONTVILLE/TOWACO,MAIN OFFICE,16 SKYLINE DR,MORRIS,MONTVILLE,NJ,07045-9998,Active,Owned,1373690,V10943,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,3/1/1993,"11,000"
South Jersey,335415-G01,335415,MOORESTOWN,MAIN OFFICE,200 CHESTER AVE STE 1,BURLINGTON,MOORESTOWN,NJ,08057-9998,Active,Owned,1373726,V10946,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1935,"7,770"
South Jersey,335415-G01,335415,MOORESTOWN,MAIN OFFICE,200 CHESTER AVE STE 1,BURLINGTON,MOORESTOWN,NJ,08057-9998,Active,Owned,1448781,11360,Administrative Office,Facilities Service Office (FSO),"USPS Building, Transferred","USPS Land, Transferred",No,6/1/1935,"7,770"
Northern New Jersey,335445-G01,335445,MORRIS PLAINS,MAIN OFFICE,485 SPEEDWELL AVE,MORRIS,MORRIS PLAINS,NJ,07950-9998,Active,Owned,1373836,V10953,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,9/1/1958,"6,846"
Northern New Jersey,335460-G01,335460,MORRISTOWN,MAIN OFFICE,1 MORRIS ST,MORRIS,MORRISTOWN,NJ,07960-9997,Active,Owned,1373839,V10955,Post Office,Finance Station,"USPS Building, Transferred","USPS Land, Transferred",Yes,5/1/1917,"17,160"
South Jersey,335520-G01,335520,MOUNT EPHRAIM,MAIN OFFICE,313 W KINGS HWY,CAMDEN,MOUNT EPHRAIM,NJ,08059-1657,Active,Owned,1373987,V10959,Post Office,Main Post Office,USPS Personal Property,"USPS Land, Not Prev. Leased",No,4/28/2008,"4,500"
South Jersey,335550-G01,335550,MOUNT HOLLY,MAIN OFFICE,28 WASHINGTON ST,BURLINGTON,MOUNT HOLLY,NJ,08060-1765,Active,Owned,1374004,V10961,Post Office,Administrative Post Office (APO),"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1936,"6,034"
South Jersey,335558-G03,335558,MOUNT LAUREL,CARRIER ANNEX,4000 IRWIN RD,BURLINGTON,MOUNT LAUREL,NJ,08054-4698,Active,Owned,1374023,1495,Post Office,Carrier Annex (ANX),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,3/1/2001,"16,800"
South Jersey,335558-G01,335558,MOUNT LAUREL,MAIN OFFICE,200 WALT WHITMAN AVE,BURLINGTON,MOUNT LAUREL,NJ,08054-9998,Active,Owned,1374024,V10962,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1984,"9,435"
South Jersey,335558-G01,335558,MOUNT LAUREL,MAIN OFFICE,200 WALT WHITMAN AVE,BURLINGTON,MOUNT LAUREL,NJ,08054-9998,Active,Owned,1432808,885,Post Office,Carrier Annex (ANX),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1984,"9,435"
South Jersey,335565-G02,335565,MOUNT ROYAL,MAIN OFFICE,138 KINGS HWY,GLOUCESTER,MOUNT ROYAL,NJ,08061-1134,Active,Owned,1374064,V10965,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,9/1/1965,800
South Jersey,335580-G02,335580,MULLICA HILL,MAIN OFFICE,123 BRIDGETON PIKE,GLOUCESTER,MULLICA HILL,NJ,08062-9998,Active,Owned,1374224,V10982,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,4/1/1998,"6,463"
Northern New Jersey,335685-G02,335685,NEW BRUNSWICK,HANDY STREET STA,333 HANDY ST,MIDDLESEX,NEW BRUNSWICK,NJ,08901-9997,Active,Owned,1432892,1234,Post Office,Finance Station,"USPS Building, Not Prev. Leased","USPS Land, Prev. Leased",Yes,10/1/2000,"13,543"
Northern New Jersey,334053-G03,335685,NEW BRUNSWICK,KILMER P&DC,21 KILMER RD,MIDDLESEX,EDISON,NJ,08899-9512,Active,Owned,1441047,V18876,Mail Processing,Processing and Distribution Facility (PDF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1981,"286,950"
Northern New Jersey,334053-G03,335685,NEW BRUNSWICK,KILMER P&DC,21 KILMER RD,MIDDLESEX,EDISON,NJ,08899-9512,Active,Owned,1445071,9818,Post Office,Branch,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1981,"286,950"
Northern New Jersey,334053-G03,335685,NEW BRUNSWICK,KILMER P&DC,21 KILMER RD,MIDDLESEX,EDISON,NJ,08899-9512,Active,Owned,1455309,15014,Administrative Office,District Administrative Office (DM),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1981,"286,950"
Northern New Jersey,334053-G03,335685,NEW BRUNSWICK,KILMER P&DC,21 KILMER RD,MIDDLESEX,EDISON,NJ,08899-9512,Active,Owned,1455310,15015,Administrative Office,Consumer Affairs Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1981,"286,950"
Northern New Jersey,334053-G03,335685,NEW BRUNSWICK,KILMER P&DC,21 KILMER RD,MIDDLESEX,EDISON,NJ,08899-9512,Active,Owned,1458303,15528,Administrative Office,Headquarters Related,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1981,"286,950"
Northern New Jersey,334053-G03,335685,NEW BRUNSWICK,KILMER P&DC,21 KILMER RD,MIDDLESEX,EDISON,NJ,08899-9512,Active,Owned,1476594,17853,Post Office,Carrier Section (SEC),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,8/1/1981,"286,950"
Northern New Jersey,335685-G04,335685,NEW BRUNSWICK,KILMER VMF,21 KILMER RD,MIDDLESEX,EDISON,NJ,08899-9721,Active,Owned,1434028,V19910,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,8/1/1981,0
Northern New Jersey,335685-G01,335685,NEW BRUNSWICK,MAIN OFFICE,86 BAYARD ST,MIDDLESEX,NEW BRUNSWICK,NJ,08901-2169,Active,Owned,1433617,V11017,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,12/1/1936,"8,628"
South Jersey,335700-G01,335700,NEW EGYPT,MAIN OFFICE,22 N MAIN ST,SUSSEX,NEW EGYPT,NJ,08533-9998,Active,Owned,1374699,V11019,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,8/12/2008,"2,396"
Northern New Jersey,333869-G01,333869,NEW JERSEY,INTERNATIONAL & NDC,80 COUNTY RD,HUDSON,JERSEY CITY,NJ,07097-9996,Active,Owned,1433200,2420,Administrative Office,Facilities Service Office (FSO),Unknown,Unknown,No,3/1/1974,"1,422,672"
Northern New Jersey,333869-G01,333869,NEW JERSEY,INTERNATIONAL & NDC,80 COUNTY RD,HUDSON,JERSEY CITY,NJ,07097-9996,Active,Owned,1433589,V10697,Network Facilities,Network Distribution Center (NDC/ASF),Unknown,Unknown,No,3/1/1974,"1,422,672"
Northern New Jersey,333869-G01,333869,NEW JERSEY,INTERNATIONAL & NDC,80 COUNTY RD,HUDSON,JERSEY CITY,NJ,07097-9996,Active,Owned,1441933,4346,Mail Processing,Surface Transport Center (STC),Unknown,Unknown,No,3/1/1974,"1,422,672"
Northern New Jersey,333869-G01,333869,NEW JERSEY,INTERNATIONAL & NDC,80 COUNTY RD,HUDSON,JERSEY CITY,NJ,07097-9996,Active,Owned,1449069,11546,International Operations Facilities,International Service Center/Facility (ISC/ISF),Unknown,Unknown,No,3/1/1974,"1,422,672"
Northern New Jersey,333869-G06,333869,NEW JERSEY,VEHICLE ADMIN BLDG,80 COUNTY ROAD,HUDSON,Jersey City,NJ,07097-9998,Active,Owned,,,,,"USPS Building, Const. by USPS",Land Data on separate record,Yes,12/1/1987,"9,800"
Northern New Jersey,335670-G18,335670,NEWARK,MAIN OFFICE,2 FEDERAL SQ,ESSEX,NEWARK,NJ,07102-3515,Active,Owned,1374917,V11029,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,4/1/1935,"382,224"
Northern New Jersey,335670-G18,335670,NEWARK,MAIN OFFICE,2 FEDERAL SQ,ESSEX,NEWARK,NJ,07102-3515,Active,Owned,1432879,1175,Administrative Office,Postal Inspection Service Field Division (USPIS),"USPS Building, Transferred","USPS Land, Transferred",Yes,4/1/1935,"382,224"
Northern New Jersey,335670-G02,335670,NEWARK,NUTLEY FIN BR,372 FRANKLIN AVE,ESSEX,NUTLEY,NJ,07110-9998,Active,Owned,1433625,V11085,Post Office,Finance Branch,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1941,"11,100"
Northern New Jersey,335666-G01,335666,NEWARK,ROSEVILLE STA,374 7TH AVE W,ESSEX,NEWARK,NJ,07107-9998,Active,Owned,1379919,V11325,Post Office,Station,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,12/1/1960,"8,409"
Northern New Jersey,335669-G01,335669,NEWARK,SOUTH STATION,514 FRELINGHUYSEN AVE,ESSEX,NEWARK,NJ,07114-9998,Active,Owned,1382287,V11429,Post Office,Station,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,6/1/1992,"5,746"
Northern New Jersey,335663-G01,335663,NEWARK,SPRINGFIELD STATION,290 SPRINGFIELD AVE,ESSEX,NEWARK,NJ,07103-9998,Active,Owned,1382578,1138,Post Office,Station,"USPS Building, Const. by USPS",Land Data on separate record,Yes,2/1/2000,"19,243"
Northern New Jersey,335665-G01,335665,NEWARK,VAILSBURG STA.,210 STUYVESANT AVE,ESSEX,NEWARK,NJ,07106-9998,Active,Owned,1385621,V11620,Post Office,Station,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,1/1/1966,"5,780"
Northern New Jersey,335670-G13,335674,NEWARK,VMF,308 THOMAS ST,ESSEX,NEWARK,NJ,07114-9997,Active,Owned,1434013,V19885,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Const. by USPS",Land Data on separate record,Yes,12/1/2001,"33,400"
South Jersey,335715-G01,335715,NEWFIELD,MAIN OFFICE,10 N WEST BLVD,GLOUCESTER,NEWFIELD,NJ,08344-9998,Active,Owned,1374980,V11031,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,5/1/1987,"2,960"
South Jersey,335820-G01,335820,NEWPORT,MAIN OFFICE,304 BAPTIST RD,CUMBERLAND,NEWPORT,NJ,08345-9900,Active,Owned,1375023,V11033,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,7/1/1985,"1,230"
Northern New Jersey,335850-G01,335850,NEWTON,MAIN OFFICE,39 MAIN ST,SUSSEX,NEWTON,NJ,07860-9998,Active,Owned,1375049,V11034,Post Office,Administrative Post Office (APO),"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,7/4/1959,"7,948"
South Jersey,335895-G01,335895,NORMA,MAIN OFFICE,809 GERSHAL AVE,SALEM,NORMA,NJ,08347-9902,Active,Owned,1375202,V11050,Post Office,Remotely Managed Post Office (RMPO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,6/1/1985,640
Northern New Jersey,335925-G01,335925,NORTH BERGEN,MAIN OFFICE,4608 TONNELLE AVE,HUDSON,NORTH BERGEN,NJ,07047-9998,Active,Owned,1375259,V11057,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,6/1/1940,"13,796"
South Jersey,335970-G01,335970,NORTHFIELD,MAIN OFFICE,800 NEW RD,ATLANTIC,NORTHFIELD,NJ,08225-1611,Active,Owned,1375522,V11080,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,2/1/1980,"5,168"
South Jersey,336075-G01,336075,OCEAN CITY,MAIN OFFICE,859 OCEAN AVE,CAPE MAY,OCEAN CITY,NJ,08226-1100,Active,Owned,1375850,V11102,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,5/1/1937,"11,900"
Northern New Jersey,336180-G02,336180,OLD BRIDGE,MAIN OFFICE,151 HIGHWAY 516,HUNTERDON,OLD BRIDGE,NJ,08857-9998,Active,Owned,1376003,V11116,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Prev. Leased",Yes,10/1/1998,"21,670"
Northern New Jersey,336210-G01,336210,ORADELL,MAIN OFFICE,618 VELDRAN AVE,BERGEN,ORADELL,NJ,07649-9998,Active,Owned,1376200,V11120,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,4/1/1977,"4,753"
Northern New Jersey,336225-G01,336225,ORANGE,MAIN OFFICE,384 MAIN ST,ESSEX,ORANGE,NJ,07050-9998,Active,Owned,1376220,V11121,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,1/1/1916,"32,265"
Northern New Jersey,336225-G02,336225,ORANGE,WEST ORANGE BR.,634 EAGLE ROCK AVE,ESSEX,WEST ORANGE,NJ,07052-9991,Active,Owned,1433683,V11730,Post Office,Finance Branch,"Federal Building, GSA","Federal Land, GSA",Yes,10/1/1985,"5,400"
Northern New Jersey,336255-G01,336255,OXFORD,MAIN OFFICE,170 STATE ROUTE 31 N,WARREN,OXFORD,NJ,07863-9998,Active,Owned,1376518,V11130,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",No,1/1/1987,"1,152"
Northern New Jersey,336330-G01,336330,PARAMUS,MAIN OFFICE,33 E MIDLAND AVE,BERGEN,PARAMUS,NJ,07652-9998,Active,Owned,1376765,V11147,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,10/1/1967,"23,779"
Northern New Jersey,336360-G01,336360,PARK RIDGE,MAIN OFFICE,24 PARK AVE,BERGEN,PARK RIDGE,NJ,07656-1240,Active,Owned,1376815,V11151,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,,"4,836"
Northern New Jersey,336390-G01,336390,PARSIPPANY,MAIN OFFICE,3299 US HIGHWAY 46,MORRIS,PARSIPPANY,NJ,07054-9998,Active,Owned,1376896,V11155,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1985,"12,481"
Northern New Jersey,336405-G01,336405,PASSAIC,MAIN OFFICE,46 GROVE ST,PASSAIC,PASSAIC,NJ,07055-9998,Active,Owned,1376919,V11157,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,2/1/1931,"41,128"
Northern New Jersey,336425-G01,336425,PATERSON,HAWTHORNE BRANCH,226 DIAMOND BRIDGE AVE,PASSAIC,HAWTHORNE,NJ,07506-9998,Active,Owned,1433583,V10622,Post Office,Branch,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1940,"9,564"
Northern New Jersey,336423-G02,336420,PATERSON,MAIN OFFICE/ VMF,194 WARD ST,PASSAIC,PATERSON,NJ,07510-9691,Active,Owned,1433632,V11161,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,1/1/1933,"159,536"
Northern New Jersey,336423-G02,336420,PATERSON,MAIN OFFICE/ VMF,194 WARD ST,PASSAIC,PATERSON,NJ,07510-9691,Active,Owned,1434016,V19888,Vehicle Maintenance,Vehicle Maintenance Facility (VMF),"USPS Building, Transferred","USPS Land, Transferred",Yes,1/1/1933,"159,536"
Northern New Jersey,336427-G01,336427,PATERSON,TOTOWA BRANCH,20 CREWS ST,PASSAIC,TOTOWA,NJ,07512-9998,Active,Owned,1433668,V11561,Post Office,Branch,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",Yes,7/1/1963,"7,500"
South Jersey,336450-G01,336450,PAULSBORO,MAIN OFFICE,1015 N DELAWARE ST,GLOUCESTER,PAULSBORO,NJ,08066-9998,Active,Owned,1376983,V11163,Post Office,Main Post Office,"USPS Building, Transferred","USPS Land, Transferred",Yes,6/1/1939,"7,212"
South Jersey,336510-G01,336510,PENNINGTON,MAIN OFFICE,125 BROEMEL PL,MERCER,PENNINGTON,NJ,08534-9998,Active,Owned,1377171,V11171,Post Office,Main Post Office,"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,9/1/1990,"8,100"
South Jersey,336525-G01,336525,PENNS GROVE,MAIN OFFICE,56 W MAIN ST,SALEM,PENNS GROVE,NJ,08069-1343,Active,Owned,1377175,V11172,Post Office,Main Post Office,"USPS Building, Not Prev. Leased","USPS Land, Not Prev. Leased",Yes,6/1/1940,"8,888"
South Jersey,336540-G01,336540,PENNSVILLE,MAIN OFFICE,220 S BROADWAY,SALEM,PENNSVILLE,NJ,08070-2704,Active,Owned,1377179,V11176,Post Office,Administrative Post Office (APO),"USPS Building, Const. by USPS","USPS Land, Not Prev. Leased",Yes,11/1/1988,"10,930"
Northern New Jersey,336555-G01,336555,PEQUANNOCK,MAIN OFFICE,190 NEWARK POMPTON TPKE,MORRIS,PEQUANNOCK,NJ,07440-9998,Active,Owned,1377212,V11179,Post Office,Main Post Office,"USPS Building, Prev. Leased","USPS Land, Prev. Leased",No,1/1/1963,"3,160"
